recommendation_date,site_id,recommender_name,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2020-07-12,116,Add-to-cart-poup,128,1394,1,0,0,0,0.000000
2020-07-12,109,product-to-product-PDP-Full-Predictive,10898,54424,655,113,0,0,0.000000
2020-07-12,116,Search-Recommender,7,114,0,0,0,0,0.000000
2020-10-20,116,Search-Recommender,50,810,6,3,0,0,0.000000
2020-10-20,117,PDP-Recommender,10506,104723,176,35,4,4,697.000000
2020-10-20,117,PDP-Real-Time,650,6806,15,7,1,1,22.280000
2020-10-20,114,PDP-Recommender,19811,196820,130,12,1,1,31.040000
2020-10-20,116,Add-to-cart-poup,1629,17241,26,4,1,1,75.610000
2020-10-20,114,Search-Real-Time,237,3838,4,0,0,0,0.000000
2020-10-20,116,PDP-Recommender,21040,210259,385,72,13,13,2446.440000
2020-10-20,117,Search-Recommender,289,4477,19,7,1,1,49.510000
2020-10-20,109,product-to-product-PDP-Full-Predictive,35911,178734,1467,196,38,35,1017.470000
2020-10-20,109,product-to-product-AddToCart,46981,139982,2076,497,104,85,3138.550000
2020-07-12,117,PDP-Real-Time,431,4644,12,5,0,0,0.000000
2020-07-12,109,products-in-all-categories-Cart-Page,968,9664,40,11,0,0,0.000000
2020-07-12,114,PDP-Recommender,7393,72785,97,8,0,0,0.000000
2020-07-26,121,PDP-RealTime,4408,13224,361,131,10,9,299.010000
2020-07-26,116,Add-to-cart-poup,266,2843,7,2,0,0,0.000000
2020-07-26,121,Search-All-Categ,7,42,0,0,0,0,0.000000
2020-07-26,114,Search-Real-Time,117,1873,5,5,2,2,307.880000
2020-07-26,114,PDP-Recommender,13030,128478,228,18,1,1,101.090000
2020-07-26,121,Checkout-Real-Time,2239,13434,145,45,3,3,51.530000
2020-07-26,109,products-in-all-categories-Cart-Page,1325,13228,52,11,0,0,0.000000
2020-07-26,117,Search-Recommender,212,3261,16,15,6,5,160.900000
2020-07-26,112,Real-Time-Recommendations-PDP,9954,99527,842,235,68,60,1844.080000
2020-07-26,117,PDP-Recommender,7286,72698,334,90,23,18,868.010000
2020-07-26,109,product-to-product-AddToCart,28256,84705,1380,402,104,85,2945.870000
2020-07-26,309,Einstein-Cart-Page,952,4757,37,13,2,2,25.580000
2020-07-26,116,Search-Recommender,21,346,1,1,0,0,0.000000
2020-07-26,117,PDP-Real-Time,559,5790,19,8,3,3,133.700000
2020-07-26,112,Real-Time-Recommendations-Add-to-Cart-Popup,16643,83211,1125,334,106,93,2703.530000
2020-07-26,116,Empty-cart-Recommender,117,1901,4,2,2,2,163.810000
2020-07-26,112,Cart-Page-All-Categories,1658,8290,42,13,2,2,61.420000
2020-07-26,116,PDP-Recommender,3899,38604,111,16,5,4,308.900000
2020-07-26,109,product-to-product-PDP-Full-Predictive,15220,76041,957,206,55,44,1710.240000
2020-10-20,309,Einstein-Cart-Page,209,1045,6,2,0,0,0.000000
2020-10-20,116,Empty-cart-Recommender,582,9588,42,28,8,8,894.070000
2020-10-24,117,PDP-Real-Time,677,7128,19,7,1,1,21.540000
2020-10-24,116,PDP-Recommender,6798,67898,147,30,7,7,927.370000
2020-10-24,114,Search-Real-Time,197,3136,3,1,1,1,25.550000
2020-10-24,109,products-in-all-categories-Cart-Page,2504,25035,90,18,0,0,0.000000
2020-10-24,116,Add-to-cart-poup,630,6540,6,3,0,0,0.000000
2020-10-24,117,PDP-Recommender,12117,119996,164,40,9,8,441.620000
2020-10-24,116,Search-Recommender,17,284,0,0,0,0,0.000000
2020-10-24,309,Einstein-Cart-Page,145,725,4,1,0,0,0.000000
2020-07-09,114,PDP-Recommender,13945,137752,216,12,1,1,50.310000
2020-07-09,112,Real-Time-Recommendations-Add-to-Cart-Popup,15648,78212,1040,306,101,81,2761.430000
2020-07-09,109,product-to-product-PDP-Full-Predictive,15015,74885,788,136,24,20,622.400000
2020-07-09,117,Search-Recommender,304,4744,9,7,1,1,31.190000
2020-07-09,116,Search-Recommender,23,367,0,0,0,0,0.000000
2020-07-09,112,Real-Time-Recommendations-PDP,9540,95353,777,161,39,35,1107.970000
2020-07-09,121,PDP-RealTime,1705,5115,98,17,2,2,95.280000
2020-07-09,109,products-in-all-categories-Cart-Page,1141,11388,27,6,1,1,18.330000
2020-07-09,109,product-to-product-AddToCart,26906,80537,1173,292,58,49,1826.380000
2020-07-09,116,Add-to-cart-poup,305,3267,3,0,0,0,0.000000
2020-07-09,309,Einstein-Cart-Page,161,805,12,7,3,2,131.380000
2020-07-09,117,PDP-Real-Time,691,6881,17,8,5,5,154.250000
2020-07-09,114,Search-Real-Time,148,2350,2,0,0,0,0.000000
2020-07-09,116,Empty-cart-Recommender,161,2597,5,3,0,0,0.000000
2020-07-09,116,PDP-Recommender,6413,63752,172,13,1,1,10.220000
2020-10-24,117,Search-Recommender,272,4258,13,6,2,2,49.910000
2020-10-24,109,product-to-product-PDP-Full-Predictive,37713,187704,1540,183,43,39,1421.450000
2020-10-24,116,Empty-cart-Recommender,246,4038,24,16,3,3,343.880000
2020-10-24,109,product-to-product-AddToCart,47737,142308,2241,606,125,113,3854.840000
2020-10-24,114,PDP-Recommender,23063,228454,139,19,5,3,168.400000
2020-10-15,114,PDP-Recommender,18989,188493,101,13,4,4,148.320000
2020-10-15,116,PDP-Recommender,16568,165489,232,21,2,2,75.590000
2020-10-15,109,product-to-product-PDP-Full-Predictive,47043,232434,1569,176,36,33,1121.140000
2020-10-15,117,PDP-Recommender,11340,112852,180,42,7,7,381.260000
2020-10-15,109,product-to-product-AddToCart,50497,148960,2374,475,125,105,3858.760000
2020-10-15,109,products-in-all-categories-Cart-Page,2377,23758,69,26,6,6,285.540000
2020-10-15,117,PDP-Real-Time,823,8499,14,6,0,0,0.000000
2020-10-15,116,Empty-cart-Recommender,212,3476,26,10,1,1,35.590000
2020-10-15,116,Add-to-cart-poup,693,7105,12,2,1,1,23.260000
2020-10-15,116,Search-Recommender,27,466,1,0,0,0,0.000000
2020-10-15,117,Search-Recommender,283,4509,20,8,2,2,81.820000
2020-10-15,309,Einstein-Cart-Page,263,1315,7,2,0,0,0.000000
2020-10-15,114,Search-Real-Time,231,3709,2,2,0,0,0.000000
2020-11-03,109,product-to-product-AddToCart,55853,167346,2321,619,150,124,4312.660000
2020-11-03,309,Einstein-Cart-Page,246,1230,17,3,1,1,70.070000
2020-11-03,114,PDP-Recommender,29179,288845,119,22,1,1,19.490000
2020-11-03,114,Search-Real-Time,397,6383,6,3,0,0,0.000000
2020-11-03,116,PDP-Recommender,3,40,0,0,0,0,0.000000
2020-11-03,117,PDP-Real-Time,793,8377,56,28,5,5,137.780000
2020-11-03,116,Search-Recommender,41,670,1,0,0,0,0.000000
2020-11-03,109,product-to-product-PDP-Full-Predictive,37893,188934,1620,223,39,37,1244.420000
2020-08-27,112,Real-Time-Recommendations-PDP,11222,111877,696,192,63,60,1867.410000
2020-08-27,112,Real-Time-Recommendations-Add-to-Cart-Popup,22354,111738,1653,709,268,224,8211.500000
2020-07-31,116,PDP-Recommender,7531,74618,259,56,11,10,392.870000
2020-07-31,109,products-in-all-categories-Cart-Page,3287,32855,107,26,6,6,129.500000
2020-07-31,116,Empty-cart-Recommender,206,3356,10,2,0,0,0.000000
2020-07-31,117,PDP-Recommender,9537,95020,425,210,72,51,2884.390000
2020-07-31,114,Search-Real-Time,159,2553,3,3,0,0,0.000000
2020-07-31,121,PDP-RealTime,2744,8231,182,50,8,7,161.240000
2020-07-31,117,PDP-Real-Time,1475,15235,25,14,5,4,201.380000
2020-07-31,116,Search-Recommender,45821,458338,3,0,0,0,0.000000
2020-07-31,309,Einstein-Cart-Page,351,1755,21,6,1,1,12.740000
2020-07-31,121,Checkout-Real-Time,1087,6522,84,36,8,6,229.320000
2020-07-31,121,Search-All-Categ,4,24,1,0,0,0,0.000000
2020-07-31,112,Cart-Page-All-Categories,337,1685,17,4,0,0,0.000000
2020-07-31,109,product-to-product-AddToCart,39948,119770,1752,587,145,128,4526.720000
2020-07-31,114,PDP-Recommender,11577,114691,166,26,2,2,65.360000
2020-07-31,116,Add-to-cart-poup,877,8951,30,7,3,3,42.860000
2020-07-31,112,Real-Time-Recommendations-PDP,2497,24969,209,47,14,13,468.650000
2020-07-31,109,product-to-product-PDP-Full-Predictive,20722,103550,1126,270,72,64,2002.350000
2020-07-31,117,Search-Recommender,378,6090,24,12,5,5,264.610000
2020-07-31,112,Real-Time-Recommendations-Add-to-Cart-Popup,3692,18444,313,93,36,28,1095.810000
2020-08-12,117,Search-Recommender,211,3243,17,10,2,2,119.110000
2020-08-12,116,Empty-cart-Recommender,255,4115,14,6,0,0,0.000000
2020-08-12,121,PDP-RealTime,2011,6033,98,15,1,1,20.650000
2020-08-12,109,product-to-product-PDP-Full-Predictive,14890,74383,684,122,28,26,823.710000
2020-08-12,116,Search-Recommender,15,253,4,1,0,0,0.000000
2020-08-12,109,product-to-product-AddToCart,27224,81606,1288,382,93,77,2562.820000
2020-08-12,121,Checkout-Real-Time,484,2904,34,5,0,0,0.000000
2020-08-12,121,Search-All-Categ,5,30,0,0,0,0,0.000000
2020-08-12,112,Cart-Page-All-Categories,1308,6540,34,5,1,1,8.790000
2020-08-12,114,Search-Real-Time,116,1881,3,2,0,0,0.000000
2020-08-12,112,Real-Time-Recommendations-Add-to-Cart-Popup,13941,69690,907,268,93,75,2786.250000
2020-08-12,117,PDP-Real-Time,416,4322,3,1,0,0,0.000000
2020-08-12,114,PDP-Recommender,10526,104142,116,6,1,1,18.760000
2020-07-12,121,Checkout-Real-Time,295,1770,15,4,0,0,0.000000
2020-07-12,116,PDP-Recommender,1985,19768,56,3,0,0,0.000000
2020-07-12,109,product-to-product-AddToCart,21439,64133,841,193,0,0,0.000000
2020-07-17,121,Checkout-Real-Time,564,3384,27,7,2,2,71.130000
2020-07-17,116,PDP-Recommender,4787,45664,199,38,2,2,105.640000
2020-07-17,117,Search-Recommender,116,1847,8,4,0,0,0.000000
2020-07-17,117,PDP-Recommender,3905,38788,141,19,0,0,0.000000
2020-07-17,116,Search-Recommender,27,434,2,0,0,0,0.000000
2020-07-17,116,Add-to-cart-poup,614,6465,13,4,0,0,0.000000
2020-07-17,116,Empty-cart-Recommender,124,1935,9,3,0,0,0.000000
2020-07-17,114,Search-Real-Time,90,1413,4,0,0,0,0.000000
2020-07-17,121,Search-All-Categ,10,60,3,0,0,0,0.000000
2020-07-17,309,Einstein-Cart-Page,274,1370,19,8,0,0,0.000000
2020-07-17,117,PDP-Real-Time,228,2335,6,1,0,0,0.000000
2020-07-17,109,products-in-all-categories-Cart-Page,1068,10669,41,21,0,0,0.000000
2020-07-17,109,product-to-product-AddToCart,20875,62480,875,200,3,3,138.050000
2020-07-17,109,product-to-product-PDP-Full-Predictive,10834,54034,582,97,3,3,110.720000
2020-07-17,114,PDP-Recommender,8918,88339,95,10,0,0,0.000000
2020-07-17,121,PDP-RealTime,2839,8517,175,31,0,0,0.000000
2020-07-21,114,PDP-Recommender,14484,143006,228,15,4,4,161.050000
2020-07-21,116,Empty-cart-Recommender,220,3528,9,5,2,2,82.830000
2020-07-21,116,Add-to-cart-poup,620,6471,15,4,1,1,14.380000
2020-07-21,121,Search-All-Categ,7,42,2,0,0,0,0.000000
2020-07-21,109,products-in-all-categories-Cart-Page,2123,21235,78,15,5,5,126.740000
2020-07-23,116,PDP-Recommender,6152,60809,222,44,5,5,236.610000
2020-07-23,109,products-in-all-categories-Cart-Page,1630,16264,54,20,4,4,123.580000
2020-07-23,116,Search-Recommender,22,366,1,0,0,0,0.000000
2020-07-23,109,product-to-product-AddToCart,29722,89086,1246,360,69,58,1837.330000
2020-07-23,121,Checkout-Real-Time,3983,23898,260,120,16,16,515.640000
2020-07-23,109,product-to-product-PDP-Full-Predictive,15173,75787,876,169,30,27,713.770000
2020-07-23,112,Real-Time-Recommendations-Add-to-Cart-Popup,14978,74893,1069,304,94,75,3030.780000
2020-07-23,117,PDP-Real-Time,581,5936,11,5,1,1,32.080000
2020-07-23,309,Einstein-Cart-Page,212,1060,22,6,1,1,20.250000
2020-07-23,112,Real-Time-Recommendations-PDP,8923,89182,759,205,52,46,1651.690000
2020-07-23,116,Empty-cart-Recommender,199,3227,5,3,1,1,81.400000
2020-07-23,112,Cart-Page-All-Categories,1426,7130,29,9,0,0,0.000000
2020-08-12,117,PDP-Recommender,7315,72813,136,30,9,9,397.790000
2020-07-30,112,Real-Time-Recommendations-Add-to-Cart-Popup,7068,35338,443,151,72,61,2158.910000
2020-07-30,112,Cart-Page-All-Categories,746,3730,13,10,4,4,152.990000
2020-07-30,109,products-in-all-categories-Cart-Page,2863,28605,118,22,8,8,245.100000
2020-07-30,117,Search-Recommender,417,6813,23,19,8,6,500.940000
2020-07-30,112,Real-Time-Recommendations-PDP,3939,39167,309,97,27,24,775.680000
2020-07-30,114,Search-Real-Time,165,2634,10,2,0,0,0.000000
2020-07-30,117,PDP-Real-Time,1043,11510,31,15,8,4,172.910000
2020-07-30,121,PDP-RealTime,3383,10149,210,65,6,6,176.930000
2020-07-30,116,Empty-cart-Recommender,128,2086,4,2,0,0,0.000000
2020-07-30,121,Search-All-Categ,9,54,1,0,0,0,0.000000
2020-07-30,116,Search-Recommender,48976,489852,2,0,0,0,0.000000
2020-07-30,121,Checkout-Real-Time,1709,10254,112,38,2,2,61.230000
2020-07-30,109,product-to-product-AddToCart,33641,100845,1600,508,119,107,3140.740000
2020-07-30,109,product-to-product-PDP-Full-Predictive,18127,90574,956,213,47,39,1376.840000
2020-07-30,114,PDP-Recommender,13157,130199,190,27,5,5,147.740000
2020-07-30,116,Add-to-cart-poup,210,2177,9,5,2,2,128.010000
2020-07-30,116,PDP-Recommender,3410,33869,81,14,0,0,0.000000
2020-07-30,309,Einstein-Cart-Page,936,4680,36,8,2,2,59.680000
2020-07-30,117,PDP-Recommender,8832,88062,372,152,28,22,1363.000000
2020-08-04,121,Checkout-Real-Time,729,4374,53,16,2,2,52.340000
2020-08-04,121,Search-All-Categ,10,60,0,0,0,0,0.000000
2020-08-04,112,Real-Time-Recommendations-PDP,12086,120811,955,241,60,54,1779.800000
2020-08-04,117,PDP-Recommender,7883,78663,232,58,7,6,470.040000
2020-08-04,112,Cart-Page-All-Categories,2021,10105,43,14,4,3,115.130000
2020-08-04,117,Search-Recommender,210,3368,10,8,2,2,50.740000
2020-08-04,112,Real-Time-Recommendations-Add-to-Cart-Popup,19396,96942,1303,461,117,102,3521.450000
2020-08-04,116,Search-Recommender,13937,139540,3,0,0,0,0.000000
2020-08-04,116,Add-to-cart-poup,720,7438,7,3,0,0,0.000000
2020-08-04,109,product-to-product-PDP-Full-Predictive,18248,91198,1038,217,60,52,1844.970000
2020-08-04,116,PDP-Recommender,5555,55178,147,41,6,6,167.550000
2020-08-04,309,Einstein-Cart-Page,371,1855,24,11,2,2,34.700000
2020-08-04,114,Search-Real-Time,174,2805,6,1,0,0,0.000000
2020-08-04,117,PDP-Real-Time,463,5440,9,2,0,0,0.000000
2020-08-04,114,PDP-Recommender,12096,119754,172,25,3,3,73.430000
2020-08-04,116,Empty-cart-Recommender,276,4403,16,11,3,3,93.670000
2020-08-04,109,products-in-all-categories-Cart-Page,1699,16965,65,14,5,5,109.950000
2020-08-04,109,product-to-product-AddToCart,34625,103819,1553,521,158,141,4077.170000
2020-07-13,117,PDP-Recommender,3972,39621,74,17,0,0,0.000000
2020-07-13,116,Empty-cart-Recommender,82,1312,5,1,0,0,0.000000
2020-07-13,114,Search-Real-Time,62,990,3,1,0,0,0.000000
2020-07-13,309,Einstein-Cart-Page,74,370,5,3,0,0,0.000000
2020-07-13,109,product-to-product-AddToCart,17202,51449,682,110,0,0,0.000000
2020-07-13,109,products-in-all-categories-Cart-Page,693,6930,27,5,0,0,0.000000
2020-07-13,116,Search-Recommender,7,98,1,0,0,0,0.000000
2020-07-13,117,PDP-Real-Time,180,1988,6,2,0,0,0.000000
2020-07-13,114,PDP-Recommender,5962,58641,73,5,0,0,0.000000
2020-07-13,109,product-to-product-PDP-Full-Predictive,8797,43887,423,67,0,0,0.000000
2020-07-13,116,Add-to-cart-poup,104,1387,2,0,0,0,0.000000
2020-07-13,121,PDP-RealTime,791,2373,34,4,0,0,0.000000
2020-07-13,116,PDP-Recommender,1899,18822,63,6,0,0,0.000000
2020-07-13,117,Search-Recommender,89,1384,6,0,0,0,0.000000
2020-07-13,121,Checkout-Real-Time,184,1104,10,2,0,0,0.000000
2020-07-13,121,Search-All-Categ,1,6,0,0,0,0,0.000000
2020-07-18,121,Search-All-Categ,4,24,1,0,0,0,0.000000
2020-07-18,121,PDP-RealTime,2137,6409,175,29,0,0,0.000000
2020-07-18,109,products-in-all-categories-Cart-Page,1024,10233,50,8,1,1,33.800000
2020-07-18,116,PDP-Recommender,5026,48928,150,32,0,0,0.000000
2020-07-18,114,Search-Real-Time,104,1649,4,2,0,0,0.000000
2020-07-18,117,PDP-Real-Time,216,2190,7,4,0,0,0.000000
2020-07-18,116,Search-Recommender,28,450,1,0,0,0,0.000000
2020-07-18,309,Einstein-Cart-Page,123,615,9,2,0,0,0.000000
2020-07-18,109,product-to-product-PDP-Full-Predictive,10173,50791,644,110,2,2,59.200000
2020-07-18,116,Empty-cart-Recommender,131,2119,7,3,0,0,0.000000
2020-07-18,109,product-to-product-AddToCart,18137,54377,852,192,2,2,83.730000
2020-07-18,121,Checkout-Real-Time,518,3108,38,8,0,0,0.000000
2020-07-18,116,Add-to-cart-poup,531,5415,11,6,0,0,0.000000
2020-07-18,114,PDP-Recommender,8256,81563,129,14,0,0,0.000000
2020-07-18,117,Search-Recommender,100,1574,7,5,0,0,0.000000
2020-07-18,117,PDP-Recommender,3704,36903,144,29,0,0,0.000000
2020-07-22,309,Einstein-Cart-Page,256,1280,19,14,3,2,41.150000
2020-07-22,117,Search-Recommender,173,2778,10,3,2,1,49.710000
2020-07-22,112,Cart-Page-All-Categories,1458,7290,32,6,2,2,67.680000
2020-07-23,114,PDP-Recommender,14255,140879,234,16,3,3,98.970000
2020-07-23,114,Search-Real-Time,167,2629,2,1,0,0,0.000000
2020-07-23,121,Search-All-Categ,21,126,4,4,0,0,0.000000
2020-07-24,309,Einstein-Cart-Page,133,665,6,3,0,0,0.000000
2020-07-24,116,Search-Recommender,27,447,1,0,0,0,0.000000
2020-07-24,116,Empty-cart-Recommender,219,3549,6,5,3,3,181.280000
2020-07-24,117,Search-Recommender,168,2602,10,3,3,3,102.690000
2020-07-24,114,Search-Real-Time,157,2405,6,0,0,0,0.000000
2020-07-24,121,PDP-RealTime,2492,7476,168,43,6,6,221.810000
2020-07-24,116,Add-to-cart-poup,806,8208,22,5,1,1,16.570000
2020-07-24,109,products-in-all-categories-Cart-Page,1319,13177,40,12,6,5,128.420000
2020-07-24,117,PDP-Recommender,7843,78222,367,40,9,9,321.040000
2020-07-24,109,product-to-product-AddToCart,30696,92014,1343,338,86,76,2686.150000
2020-07-24,116,PDP-Recommender,9276,92563,273,47,8,8,304.320000
2020-07-24,121,Search-All-Categ,6,36,0,0,0,0,0.000000
2020-07-24,112,Real-Time-Recommendations-Add-to-Cart-Popup,14244,71190,835,261,108,94,3063.720000
2020-07-24,112,Cart-Page-All-Categories,1308,6540,33,15,3,3,61.090000
2020-07-24,112,Real-Time-Recommendations-PDP,8902,88985,689,130,49,41,1416.060000
2020-07-24,114,PDP-Recommender,14697,145603,264,20,1,1,21.690000
2020-07-24,109,product-to-product-PDP-Full-Predictive,17117,85508,941,188,36,31,960.750000
2020-07-24,117,PDP-Real-Time,497,5122,12,5,0,0,0.000000
2020-07-24,121,Checkout-Real-Time,1078,6468,69,21,5,5,113.920000
2020-08-04,121,PDP-RealTime,2195,6585,125,32,7,4,198.600000
2020-08-27,116,Empty-cart-Recommender,466,7556,39,23,1,1,20.940000
2020-08-27,117,PDP-Real-Time,276,2850,3,1,0,0,0.000000
2020-08-27,116,PDP-Recommender,8771,87557,212,68,14,10,491.060000
2020-08-27,309,Einstein-Cart-Page,1458,7290,55,37,18,16,517.480000
2020-08-27,114,Search-Real-Time,143,2315,3,2,2,1,42.000000
2020-08-27,121,PDP-RealTime,8033,24093,344,68,4,4,88.550000
2020-08-27,114,PDP-Recommender,12109,119885,124,10,2,2,150.500000
2020-08-27,116,Add-to-cart-poup,1571,16037,24,14,3,2,42.490000
2020-08-27,109,products-in-all-categories-Cart-Page,2572,25696,119,33,8,8,229.980000
2020-08-27,109,product-to-product-AddToCart,51343,153991,2561,1003,259,214,7210.900000
2020-08-27,121,Search-All-Categ,9,54,0,0,0,0,0.000000
2020-08-27,112,Cart-Page-All-Categories,2290,11450,78,22,10,9,302.520000
2020-08-27,117,Search-Recommender,147,2210,10,7,2,2,43.730000
2020-08-27,117,PDP-Recommender,5936,59243,101,26,9,9,326.520000
2020-08-27,121,Checkout-Real-Time,1865,11190,92,27,6,4,143.400000
2020-08-27,109,product-to-product-PDP-Full-Predictive,25181,125846,1193,305,71,65,1764.510000
2020-09-16,117,Search-Recommender,362,5712,21,20,10,10,422.430000
2020-09-16,109,product-to-product-AddToCart,63887,191624,3039,1253,284,236,7694.820000
2020-08-27,116,Search-Recommender,43,668,1,1,0,0,0.000000
2020-09-16,114,Search-Real-Time,230,3718,5,1,0,0,0.000000
2020-09-16,117,PDP-Real-Time,937,9543,13,8,2,2,55.860000
2020-09-16,121,PDP-RealTime,6373,19114,345,112,8,7,267.490000
2020-09-16,121,Search-All-Categ,15,90,1,0,0,0,0.000000
2020-09-16,309,Einstein-Cart-Page,360,1800,22,9,3,3,70.020000
2020-09-16,116,Empty-cart-Recommender,443,7136,33,11,3,2,77.770000
2020-09-16,114,PDP-Recommender,14658,143603,122,7,3,3,150.660000
2020-09-16,109,product-to-product-PDP-Full-Predictive,30308,151495,1402,388,84,76,2505.840000
2020-09-16,112,Cart-Page-All-Categories,1207,6035,34,15,3,3,100.700000
2020-08-18,112,Real-Time-Recommendations-PDP,8990,89684,499,104,31,28,854.980000
2020-08-18,309,Einstein-Cart-Page,364,1820,7,3,0,0,0.000000
2020-08-18,117,PDP-Real-Time,707,7338,24,13,3,3,68.260000
2020-08-18,117,Search-Recommender,291,4537,18,13,3,3,77.750000
2020-08-18,116,Search-Recommender,21,343,0,0,0,0,0.000000
2020-08-18,116,Add-to-cart-poup,368,4489,6,2,0,0,0.000000
2020-08-18,114,Search-Real-Time,265,4260,6,4,0,0,0.000000
2020-08-18,112,Cart-Page-All-Categories,1256,6280,40,21,4,4,93.880000
2020-08-18,109,products-in-all-categories-Cart-Page,1006,10056,47,9,3,3,41.880000
2020-08-18,109,product-to-product-AddToCart,23836,71447,1187,316,55,51,1693.040000
2020-08-18,109,product-to-product-PDP-Full-Predictive,13190,65917,704,136,24,23,616.660000
2020-09-16,117,PDP-Recommender,12014,119808,214,92,19,16,802.830000
2020-09-16,121,Checkout-Real-Time,2316,13896,160,25,5,5,114.000000
2020-09-16,116,PDP-Recommender,37544,375387,191,26,4,4,196.810000
2020-09-16,112,Real-Time-Recommendations-Add-to-Cart-Popup,15348,76703,1074,286,96,80,2617.200000
2020-09-16,116,Add-to-cart-poup,995,10586,9,2,0,0,0.000000
2020-09-16,112,Real-Time-Recommendations-PDP,9594,95863,604,121,34,29,896.790000
2020-09-16,116,Search-Recommender,71,1000,2,0,0,0,0.000000
2020-09-16,109,products-in-all-categories-Cart-Page,6262,62611,224,70,15,15,338.410000
2020-11-03,1801,PDP-RealTime,8824,44071,225,19,3,3,183.280000
2020-08-06,116,Add-to-cart-poup,2676,27210,21,9,0,0,0.000000
2020-08-06,112,Cart-Page-All-Categories,1474,7370,24,6,3,3,94.700000
2020-08-06,116,Empty-cart-Recommender,837,13370,69,48,4,4,106.100000
2020-08-06,121,Checkout-Real-Time,543,3258,32,10,2,2,69.290000
2020-08-06,109,products-in-all-categories-Cart-Page,1220,12167,38,8,2,2,38.670000
2020-08-06,109,product-to-product-AddToCart,25090,75242,1057,287,72,55,2067.410000
2020-08-06,116,Search-Recommender,2167,23916,58,32,4,4,190.870000
2020-08-06,112,Real-Time-Recommendations-PDP,9448,94439,627,135,54,48,1569.600000
2020-08-06,309,Einstein-Cart-Page,282,1410,13,4,0,0,0.000000
2020-08-06,121,Search-All-Categ,4,24,0,0,0,0,0.000000
