recommendation_date,site_id,num_recommender_views,num_product_views,num_clicks,num_cart_adds,num_products_purchased,num_orders,std_attributed_revenue
2022-07-26,5001,892,5148,13,6,1,1,105.030000
2022-07-26,4101,8256,82765,620,115,18,17,603.590000
2022-07-26,3604,513,5133,19,6,0,0,0.000000
2022-07-26,3602,787,7032,25,4,1,1,47.500000
2022-07-26,4301,737,4017,32,5,2,2,93.310000
2022-07-26,4201,1939,13868,32,14,0,0,0.000000
2022-07-27,5001,739,4246,17,9,0,0,0.000000
2022-07-27,5003,1768,17657,72,0,0,0,0.000000
2022-07-27,5002,3938,39290,214,80,14,8,97.950000
2022-07-27,4101,8067,81114,776,161,27,22,882.900000
2022-07-27,3203,1071,9063,40,8,2,2,88.350000
2022-07-27,3604,557,5570,18,5,0,0,0.000000
2022-07-27,4801,2703,14118,106,42,8,6,490.940000
2022-07-27,3205,660,3518,17,43,3,3,56.560000
2022-07-27,3401,1176,6246,22,5,1,1,112.430000
2022-07-27,3701,2649,15685,47,21,5,5,503.840000
2022-09-05,3201,2178,13068,80,13,2,2,47.950000
2022-09-05,3901,289,1734,3,0,0,0,0.000000
2022-09-05,4801,2270,12379,122,30,2,1,56.630000
2022-12-11,4802,3826,20726,87,6,2,2,63.120000
2022-11-06,3204,327,1962,10,0,0,0,0.000000
2022-12-11,3602,500,4641,25,1,0,0,0.000000
2022-11-06,4301,686,3912,27,5,1,1,41.180000
2022-09-05,2501,4582,25560,86,77,8,8,394.380000
2022-11-06,4802,3123,16877,64,16,3,3,164.440000
2022-07-29,2501,2500,14996,63,155,13,9,580.850000
2022-07-29,4101,8149,82036,790,171,27,23,1090.210000
2022-07-29,3204,222,1332,7,4,0,0,0.000000
2022-07-27,3204,139,834,3,1,0,0,0.000000
2022-07-29,5003,1900,18999,96,0,0,0,0.000000
2022-09-05,4401,839,4377,38,26,1,1,27.860000
2022-09-05,4601,142,826,7,4,0,0,0.000000
2022-07-27,3301,1350,6722,57,12,4,3,219.700000
2022-07-28,5003,2170,21697,92,0,0,0,0.000000
2022-07-28,5001,692,3957,9,2,0,0,0.000000
2022-07-27,4802,1696,8737,35,2,1,1,31.700000
2022-09-05,109,1222,4413,35,10,2,2,73.120000
2022-07-27,2301,6798,68002,251,114,18,11,143.690000
2022-07-27,3602,491,4443,9,1,0,0,0.000000
2022-07-27,3201,2228,13368,52,8,0,0,0.000000
2022-07-27,4301,577,3066,14,2,0,0,0.000000
2022-07-27,4401,558,3194,24,8,3,3,249.680000
2022-07-27,3801,2091,12111,50,12,4,4,507.130000
2022-07-27,3001,398,2229,15,4,0,0,0.000000
2022-07-28,114,1,10,1,0,0,0,0.000000
2022-09-05,2301,14697,146946,684,334,67,39,553.260000
2022-11-06,3202,1715,10286,63,225,3,3,221.500000
2022-07-29,5001,1008,5506,10,4,1,1,22.920000
2022-12-11,3203,2801,21345,103,180,5,4,291.640000
2022-11-06,3401,1702,9329,69,15,0,0,0.000000
2022-09-15,3401,816,4408,27,1,0,0,0.000000
2022-09-15,3701,2660,20532,66,10,2,2,99.800000
2022-09-17,2301,11441,114477,567,278,50,22,444.690000
2022-09-17,4801,2018,11218,82,15,2,2,85.560000
2022-09-17,4802,2381,11910,37,2,0,0,0.000000
2022-07-29,109,878,3287,17,4,1,1,15.290000
2022-07-29,3205,734,3883,26,37,3,3,128.770000
2022-09-17,3801,2550,14965,44,12,2,2,50.360000
2022-09-19,3602,760,7127,60,10,2,2,204.050000
2022-09-19,4601,259,1357,9,2,1,1,45.040000
2022-07-29,4701,426,2556,19,1,0,0,0.000000
2022-07-28,4601,369,2192,11,1,0,0,0.000000
2022-07-29,4801,2287,11920,94,59,13,10,1100.610000
2022-07-29,4201,2178,15741,46,14,1,1,75.170000
2022-07-29,3701,2128,13670,29,5,0,0,0.000000
2022-07-28,4501,619,5639,18,4,0,0,0.000000
2022-07-28,3901,339,2034,8,1,1,1,28.410000
2022-07-28,3204,215,1287,8,2,0,0,0.000000
2022-07-28,3604,616,6163,31,12,1,1,79.850000
2022-07-28,4802,1587,8264,16,1,0,0,0.000000
2022-07-28,4101,9061,90885,914,182,33,31,1121.030000
2022-07-28,4301,658,3620,9,2,0,0,0.000000
2022-07-28,3203,906,7748,30,8,3,3,58.350000
2022-07-28,4401,628,3769,15,6,1,1,141.850000
2022-07-28,3602,613,5382,8,1,1,1,74.450000
2022-07-28,2301,9806,98144,364,211,40,19,332.660000
2022-07-28,4201,2334,16843,49,9,2,2,106.620000
2022-07-28,3001,436,2408,14,3,1,1,72.520000
2022-07-28,4801,2203,11538,89,22,6,4,359.460000
2022-07-28,3301,1379,6796,54,14,4,4,238.770000
2022-07-28,109,1343,5053,39,12,6,5,145.940000
2022-07-28,3701,2589,16816,69,17,3,2,335.960000
2022-07-28,3801,1487,8820,25,7,3,3,96.660000
2022-07-28,3401,3393,17036,117,73,11,11,1276.710000
2022-07-28,5002,3728,37282,178,52,7,5,63.790000
2022-07-28,3205,1138,6202,14,10,1,1,41.820000
2022-07-28,3201,2078,12468,58,10,0,0,0.000000
2022-07-28,2501,3011,17827,76,99,17,15,706.500000
2022-07-28,3002,1115,9255,29,2,1,1,77.350000
2022-07-28,2401,4820,47876,205,86,19,9,129.870000
2022-07-28,3202,1172,7011,29,5,0,0,0.000000
2022-07-28,4701,546,3270,20,6,3,2,197.200000
2022-07-29,2401,4894,48696,177,58,7,6,53.710000
2022-07-29,3401,6289,31768,260,203,13,12,1011.710000
2022-07-29,3604,620,6202,45,15,1,1,79.830000
2022-07-29,3801,2119,12327,37,12,1,1,29.860000
2022-07-29,3202,1412,8428,46,6,3,3,139.770000
2022-07-29,3301,1867,9010,54,22,3,3,212.630000
2022-07-29,3201,1734,10404,37,4,2,2,78.830000
2022-07-29,4501,475,4533,10,5,1,1,30.830000
2022-09-19,5003,3380,33792,85,0,0,0,0.000000
2022-07-29,5002,3975,39728,221,90,12,11,137.280000
2022-09-19,3201,2267,13602,57,11,1,1,37.410000
2022-09-19,4802,2273,11313,29,8,1,1,30.420000
2022-09-19,3202,1426,8551,38,6,1,1,14.030000
2022-09-19,3205,1076,8124,54,27,2,2,84.350000
2022-09-19,3001,486,2668,11,1,0,0,0.000000
2022-09-19,3801,2789,16761,75,28,2,2,106.860000
2022-09-19,4501,244,2033,6,1,0,0,0.000000
2022-09-19,2401,2102,20912,91,18,10,4,63.710000
2022-11-06,3001,919,4848,27,6,1,1,185.360000
2022-12-11,3701,6438,45679,147,46,7,6,430.960000
2022-11-06,4601,345,1775,25,10,2,2,92.620000
2022-07-30,3002,600,4759,15,6,2,2,120.960000
2022-07-30,4101,7617,76560,726,115,25,23,811.910000
2022-07-30,2401,3818,37881,154,67,9,4,49.900000
2022-07-30,3901,294,1764,4,3,0,0,0.000000
2022-07-29,3901,409,2450,15,6,0,0,0.000000
2022-07-30,4802,1810,9311,29,5,0,0,0.000000
2022-07-30,3602,670,6032,23,1,0,0,0.000000
2022-07-30,5003,4722,47199,94,0,0,0,0.000000
2022-07-31,5003,1866,18658,76,0,0,0,0.000000
2022-07-29,3002,761,6045,20,4,1,1,87.450000
2022-07-29,3602,636,5791,11,2,0,0,0.000000
2022-07-29,3001,375,2053,12,2,0,0,0.000000
2022-07-29,4301,668,3653,12,1,1,1,42.950000
2022-07-29,4401,856,4928,35,8,0,0,0.000000
2022-07-29,4601,311,1776,8,1,1,1,20.290000
2022-07-29,3203,845,7257,30,4,0,0,0.000000
2022-07-29,2301,7842,78409,282,118,15,11,91.490000
2022-07-29,4802,2291,12024,39,5,0,0,0.000000
2022-07-30,2501,2164,13163,64,59,6,6,299.630000
2022-07-30,4701,332,1966,7,0,0,0,0.000000
2022-07-30,4301,893,4238,50,17,3,3,86.560000
2022-07-30,4801,1916,9996,78,25,9,7,314.090000
2022-07-30,3204,210,1260,7,2,1,1,63.030000
2022-07-30,2301,7632,76330,275,136,26,18,181.550000
2022-07-30,3202,1201,7187,35,5,2,1,34.710000
2022-07-31,4601,301,1778,8,2,1,1,16.310000
2022-07-30,3001,691,3786,13,6,2,2,150.050000
2022-07-30,3801,1512,9093,26,8,2,2,248.430000
2022-11-06,3205,1667,13348,109,67,2,2,40.990000
2022-07-30,4501,424,3967,5,0,0,0,0.000000
2022-07-30,3604,538,5381,18,4,0,0,0.000000
2022-11-06,5003,2590,25900,151,0,0,0,0.000000
2022-07-30,5001,610,3417,13,2,0,0,0.000000
2022-11-06,4701,1086,6782,90,7,0,0,0.000000
2022-07-30,3201,1723,10338,34,5,1,1,58.090000
2022-07-30,109,819,3256,21,5,1,1,59.090000
2022-07-31,3602,501,4538,16,0,0,0,0.000000
2022-11-06,3301,1981,10660,87,8,1,1,23.330000
2022-07-31,5001,626,3393,13,1,0,0,0.000000
2022-07-30,4601,241,1488,5,1,1,1,31.410000
2022-07-30,4201,2442,18983,72,90,12,11,651.150000
2022-07-30,3301,1649,7976,62,22,2,2,113.340000
2022-07-31,3701,1467,9769,20,9,1,1,133.330000
2022-07-30,5002,4076,40752,206,72,22,8,162.490000
2022-07-31,4501,555,5086,17,1,0,0,0.000000
2022-07-30,4401,531,3103,14,1,0,0,0.000000
2022-07-30,3701,1587,10985,24,6,1,1,142.920000
2022-07-31,2301,9634,96416,386,240,64,27,453.970000
2022-07-30,3401,5449,27540,237,111,9,9,838.840000
2022-07-30,3205,634,3436,9,4,1,1,41.800000
2022-07-30,3203,825,6981,17,8,1,1,70.830000
2022-07-31,3201,2319,13914,52,16,1,1,25.580000
2022-11-06,4201,1634,14154,73,26,1,1,90.910000
2022-11-06,4501,1398,12434,70,11,3,3,114.180000
2022-11-06,3602,807,7545,54,6,0,0,0.000000
2022-11-06,3901,4446,21878,162,55,10,9,558.400000
2022-11-06,3801,7653,45229,213,49,4,4,235.780000
2022-11-06,3604,804,8042,38,9,0,0,0.000000
2022-09-14,3701,3249,24898,64,26,2,2,148.910000
2022-07-31,3002,873,6867,18,5,1,1,57.550000
2022-07-31,4301,721,3807,25,7,2,1,42.020000
2022-07-31,4201,4381,32408,134,109,15,11,925.780000
2022-07-31,3205,732,3986,18,30,2,2,103.280000
2022-07-31,3801,1587,9222,27,13,1,1,46.710000
2022-07-31,5002,4444,44453,247,88,11,8,110.790000
2022-07-31,4701,381,2277,6,0,0,0,0.000000
2022-11-14,3202,1771,10624,54,79,0,0,0.000000
2022-11-14,3901,4948,23909,125,49,6,6,447.220000
2022-11-17,4801,6243,32429,270,115,15,11,1071.510000
2022-11-17,3205,3696,26992,192,196,18,15,762.610000
2022-11-17,5003,2249,22472,109,0,0,0,0.000000
2022-09-06,3301,1040,5446,46,13,4,3,156.950000
2022-09-06,2501,3300,18331,66,45,7,7,262.420000
2022-09-06,2401,2586,25746,113,40,9,6,64.220000
2022-09-06,3201,2261,13544,54,7,0,0,0.000000
2022-09-06,3701,3567,27141,93,26,5,5,434.010000
2022-09-06,3001,527,2946,3,1,0,0,0.000000
2022-09-06,4802,2394,11811,59,21,4,4,306.910000
2022-09-06,3205,474,2662,16,13,1,1,11.480000
2022-09-06,4101,14858,149099,1526,372,65,57,2027.590000
2022-09-14,2501,4271,24294,89,70,12,12,509.180000
2022-09-14,5002,6275,62684,434,99,20,11,196.860000
2022-09-14,4801,2729,14938,150,37,3,2,157.460000
2022-09-14,3602,1033,8927,62,16,2,2,416.510000
2022-09-14,3202,1299,7794,40,6,2,2,69.030000
2022-09-14,2301,10287,102918,432,175,34,25,283.190000
2022-09-18,3203,1312,10406,46,60,5,5,238.430000
2022-07-31,3901,348,2088,14,9,1,1,315.130000
2022-07-31,3203,695,5903,10,2,1,1,32.500000
2022-07-31,2401,3933,39072,143,51,15,8,102.350000
2022-07-31,2501,4949,30808,164,312,38,30,1462.250000
2022-07-31,4802,1927,9784,27,6,3,3,189.820000
2022-07-31,4101,9908,99803,1013,199,46,37,1442.430000
2022-07-31,109,1309,4795,52,11,5,3,245.050000
2022-07-31,3301,1679,8142,48,15,3,3,227.100000
2022-07-31,3604,507,5078,16,6,0,0,0.000000
2022-07-31,3202,1322,7915,38,4,2,2,68.190000
2022-07-31,3001,612,3422,11,1,0,0,0.000000
2022-07-31,4801,2162,11364,90,39,11,9,562.020000
2022-07-31,4401,609,3627,25,9,0,0,0.000000
2022-07-31,3204,206,1232,5,1,0,0,0.000000
2022-07-31,3401,2654,13530,95,60,8,7,1437.760000
2022-08-02,4601,404,2452,18,5,1,1,23.770000
2022-09-05,4101,14927,149867,1299,329,62,51,2158.960000
2022-09-05,3401,761,4174,14,2,2,1,100.290000
2022-09-05,3602,1336,11367,48,8,1,1,33.340000
2022-09-05,3203,2042,15768,70,133,17,16,907.370000
2022-09-05,4701,541,3231,27,2,0,0,0.000000
2022-09-05,3202,2065,12389,64,12,3,2,151.600000
2022-09-05,5002,7252,72555,476,158,26,13,233.450000
2022-09-05,5001,1284,7810,26,13,3,2,186.570000
2022-08-01,3002,1044,8327,20,6,0,0,0.000000
2022-09-06,109,1053,3932,46,10,4,4,153.310000
2022-09-06,4801,2227,12250,96,14,4,3,220.300000
2022-09-06,5002,6384,63930,359,110,10,8,114.550000
2022-09-06,3901,292,1752,4,1,0,0,0.000000
2022-09-06,4501,651,5695,36,5,3,1,224.160000
2022-08-01,4601,229,1297,13,8,1,1,30.690000
2022-08-02,4501,634,5966,20,2,0,0,0.000000
2022-09-06,4601,162,971,5,0,0,0,0.000000
2022-09-06,4401,1265,6560,44,19,5,3,288.890000
2022-08-02,4802,1558,8518,23,5,1,1,35.820000
2022-08-01,3203,1007,8512,27,4,3,2,92.570000
2022-08-02,3801,1306,7684,29,6,0,0,0.000000
2022-08-02,3701,1963,13695,72,17,5,4,627.870000
2022-08-02,4701,744,4451,28,3,1,1,6.610000
2022-08-02,3203,1057,9053,31,8,3,3,151.690000
2022-08-02,3901,287,1722,12,5,0,0,0.000000
2022-08-02,5003,2005,20049,104,0,0,0,0.000000
2022-08-02,3202,2054,12298,63,9,0,0,0.000000
2022-08-02,2301,8777,87757,331,142,31,22,277.100000
2022-08-02,4201,1620,10378,51,6,1,1,137.480000
2022-08-01,3202,1971,11809,46,8,0,0,0.000000
2022-08-01,3604,575,5756,24,23,0,0,0.000000
2022-08-01,2401,2445,24324,87,19,1,1,8.180000
2022-08-01,5002,4019,40212,207,65,13,7,82.800000
2022-08-01,3001,509,2897,16,2,1,1,60.610000
2022-08-01,3701,2482,16639,46,13,1,1,73.810000
2022-08-01,4201,1693,11003,49,5,0,0,0.000000
2022-08-01,4701,585,3509,20,3,0,0,0.000000
2022-08-01,5001,523,2975,22,3,0,0,0.000000
2022-08-01,5003,1709,17049,79,0,0,0,0.000000
2022-08-01,3204,180,1078,5,1,1,1,34.950000
2022-08-01,109,789,2987,22,5,0,0,0.000000
2022-08-01,2301,8287,82881,337,166,36,23,236.420000
2022-08-01,4802,1727,9336,42,9,1,1,35.770000
2022-08-01,2501,1540,8949,34,11,4,4,164.950000
2022-08-01,4501,457,4175,8,2,0,0,0.000000
2022-08-01,4401,1361,7173,44,18,1,1,137.010000
2022-08-01,3301,1057,5178,23,5,1,1,111.280000
2022-08-01,3205,483,2781,11,18,1,1,25.430000
2022-08-01,3801,1375,8116,29,11,4,3,239.060000
2022-08-01,3401,3051,15732,146,62,10,10,1166.360000
2022-08-01,3201,2504,15024,82,14,2,2,65.360000
2022-08-01,4301,1832,9119,39,13,1,1,43.730000
2022-08-01,3602,649,5786,20,3,0,0,0.000000
2022-08-01,3901,271,1626,10,7,2,1,58.030000
2022-08-01,4801,1901,9915,68,27,7,4,360.000000
2022-08-01,4101,8174,82166,846,155,27,26,890.580000
2022-08-02,3001,569,3180,22,2,0,0,0.000000
2022-08-02,3604,920,9210,60,18,5,4,389.970000
2022-08-02,3602,891,8219,42,4,1,1,131.440000
2022-08-02,109,997,3663,31,10,4,2,152.900000
2022-08-02,3301,992,5008,25,5,1,1,40.910000
2022-09-06,3204,198,1188,6,2,0,0,0.000000
2022-09-06,2301,15743,157409,634,308,69,35,430.630000
2022-09-06,3002,947,7760,14,1,0,0,0.000000
2022-09-06,4201,665,4709,22,6,1,1,128.930000
2022-09-06,3801,2048,11897,45,6,4,4,366.550000
2022-09-06,5001,899,5528,23,6,1,1,75.830000
2022-09-06,4301,169,1022,6,1,0,0,0.000000
2022-09-06,5003,1657,16550,51,0,0,0,0.000000
2022-12-11,4501,1238,11179,36,11,2,2,251.670000
2022-12-11,5002,8979,89728,534,167,17,12,153.740000
2022-12-11,5003,2920,29188,191,0,0,0,0.000000
2022-08-03,5002,4538,45479,245,104,20,8,158.170000
2022-08-02,3204,169,1014,9,2,0,0,0.000000
2022-08-02,3205,493,2654,13,16,1,1,42.630000
2022-08-03,3001,474,2634,7,2,1,1,34.410000
2022-08-03,4101,9055,86349,948,203,33,28,1298.070000
2022-08-03,4501,503,4620,15,3,0,0,0.000000
2022-08-03,3901,252,1512,6,1,0,0,0.000000
2022-12-11,2501,7392,44616,208,203,28,24,920.680000
2022-12-11,4101,24051,236011,2411,382,66,51,2390.990000
2022-08-02,4301,1614,8184,28,7,1,1,26.480000
2022-12-11,3801,4507,27013,109,26,4,4,376.750000
2022-08-02,2501,4766,26013,76,90,9,7,328.870000
2022-08-02,5002,5096,50992,286,149,12,9,86.790000
2022-08-02,3401,3574,18468,125,42,5,5,597.690000
2022-08-02,2401,2427,24140,84,27,1,1,8.180000
2022-08-02,5001,543,3220,15,8,2,1,66.170000
2022-08-02,4801,2810,14862,127,35,3,3,186.700000
2022-08-02,4401,835,4400,25,11,0,0,0.000000
2022-08-02,3002,1109,9204,31,2,0,0,0.000000
2022-08-02,3201,4059,24353,173,29,1,1,48.100000
2022-08-02,4101,8615,84126,882,190,42,36,1392.790000
2022-08-03,3204,37,222,2,0,0,0,0.000000
2022-12-11,3205,1599,12333,79,63,2,2,82.790000
2022-12-11,4801,3821,20378,159,25,4,4,248.660000
2022-12-11,3002,2311,17669,45,14,4,4,236.670000
2022-08-03,5001,413,2326,9,3,2,1,59.990000
2022-08-03,4601,304,1829,7,3,0,0,0.000000
2022-08-03,4301,1714,8543,28,14,4,4,150.380000
2022-12-11,3401,1339,7276,44,6,0,0,0.000000
2022-08-03,3602,547,4840,13,2,0,0,0.000000
2022-08-04,3204,202,1211,4,3,0,0,0.000000
2022-12-11,3204,330,1980,7,3,1,1,45.380000
2022-12-11,3001,1985,10730,60,14,5,5,316.820000
2022-12-11,2401,6082,60531,336,56,14,9,152.500000
2022-08-03,3604,580,5800,30,4,0,0,0.000000
2022-12-11,3901,2435,12770,77,25,5,4,129.430000
2022-08-04,3205,507,2764,15,15,0,0,0.000000
2022-12-11,3301,3029,15931,135,18,4,4,125.780000
2022-08-03,2401,2160,21451,68,14,5,4,31.940000
2022-08-03,109,739,2799,16,5,1,1,58.670000
2022-08-03,2301,7261,72597,263,113,23,15,138.870000
2022-08-03,3203,854,7155,22,3,0,0,0.000000
2022-08-04,3602,622,5673,26,3,0,0,0.000000
2022-08-03,3202,1901,11383,53,10,2,2,49.990000
2022-08-03,3401,3394,17046,70,12,0,0,0.000000
2022-08-03,3201,2696,16176,67,6,0,0,0.000000
2022-08-03,4401,1269,6671,41,12,1,1,119.750000
2022-08-03,3301,789,3882,17,3,0,0,0.000000
2022-08-03,3701,1217,8374,21,6,1,1,176.630000
2022-08-04,4201,1464,9584,36,4,0,0,0.000000
2022-08-03,2501,8535,46482,154,160,25,25,1478.940000
2022-08-03,3002,1093,8974,20,5,2,2,183.290000
2022-08-03,3205,550,2813,12,23,2,2,81.120000
2022-08-03,5003,1947,19459,99,0,0,0,0.000000
2022-08-03,4802,1313,6859,22,6,3,3,90.730000
2022-08-03,3801,6559,37736,98,29,8,8,614.190000
2022-08-03,4701,726,4356,22,2,0,0,0.000000
2022-08-04,4601,310,1775,11,2,2,2,52.470000
2022-08-03,4201,1229,7910,23,1,0,0,0.000000
2022-08-03,4801,1857,9770,58,21,7,5,510.040000
2022-12-11,4701,1350,8470,75,11,1,1,41.320000
2022-12-11,2301,22517,224743,1419,615,96,53,655.360000
2022-12-11,4401,3674,25310,85,25,3,3,155.720000
2022-09-06,3604,589,5768,27,11,2,1,159.660000
2022-09-06,4701,594,3559,31,2,0,0,0.000000
2022-08-04,3801,3471,20446,73,23,5,5,400.510000
2022-08-04,3301,1211,6080,46,16,1,1,88.700000
2022-08-04,3203,855,7053,25,6,0,0,0.000000
2022-08-04,3401,3489,17258,64,18,3,2,383.740000
2022-08-04,2301,6973,69738,267,147,18,10,195.430000
2022-08-04,4301,1302,6933,23,2,1,1,20.180000
2022-08-04,5003,4024,40232,96,0,0,0,0.000000
2022-08-04,4401,717,4021,29,14,1,1,173.840000
2022-08-04,109,1209,4267,31,4,1,1,47.110000
2022-08-04,3701,1793,12099,37,13,2,2,99.100000
2022-08-04,3901,290,1740,8,1,1,1,105.080000
2022-08-04,4501,437,4044,4,0,0,0,0.000000
2022-08-04,2501,6578,35511,162,159,24,23,1359.510000
2022-08-04,4101,7949,75333,723,134,20,17,589.540000
2022-09-06,3203,2341,18398,98,164,24,20,1188.280000
2022-09-06,3401,599,3306,11,1,0,0,0.000000
2022-09-06,3202,1895,11366,47,7,2,2,56.200000
2022-09-06,3602,1049,9050,39,9,1,1,142.500000
2022-12-18,5002,9914,98916,704,210,35,25,963.940000
2022-12-22,3901,1319,6984,32,7,0,0,0.000000
2022-12-22,3205,1087,8195,37,36,1,1,61.480000
2022-12-22,4801,4441,23589,197,77,13,7,565.430000
2022-12-22,4802,5162,25109,111,28,7,7,506.960000
2022-08-05,4801,1867,9773,77,37,5,5,621.300000
2022-08-04,5001,374,2189,3,2,2,2,108.760000
2022-08-05,3701,1876,13969,58,20,1,1,166.670000
2022-08-05,4301,927,4902,31,7,2,2,172.270000
2022-08-04,4802,1445,7742,19,6,1,1,35.870000
2022-08-04,3001,380,2050,5,0,0,0,0.000000
2022-08-04,3002,811,6587,20,4,1,1,87.530000
2022-08-04,2401,2205,21922,95,25,7,4,60.010000
2022-08-04,5002,4538,45512,244,82,10,5,87.250000
2022-08-04,4701,562,3353,22,2,1,1,50.840000
2022-08-04,3604,738,7366,33,18,0,0,0.000000
2022-08-04,3202,2569,15389,72,10,2,2,153.480000
2022-08-04,3201,1698,10188,36,2,1,1,30.990000
2022-08-04,4801,1705,9053,73,15,1,1,74.410000
2022-08-05,3901,338,2028,13,2,0,0,0.000000
2022-08-06,3001,305,1686,5,1,1,1,34.090000
2022-08-05,3203,735,6398,26,5,1,1,25.830000
2022-08-05,3204,168,1007,7,3,0,0,0.000000
2022-11-07,4201,3328,27070,102,23,2,2,52.300000
2022-08-05,4601,371,2233,5,2,0,0,0.000000
2022-11-13,4401,6167,43947,374,162,18,17,2200.390000
2022-08-05,3205,535,2842,12,0,0,0,0.000000
2022-08-05,3604,509,5075,23,3,2,2,199.160000
2022-08-05,5001,460,2681,11,7,0,0,0.000000
2022-11-13,4101,21979,220884,2187,394,43,37,1534.790000
2022-08-06,4701,395,2361,13,1,0,0,0.000000
2022-11-13,2301,18517,183712,1295,502,58,36,589.320000
2022-11-17,4201,4515,40313,183,68,5,5,598.640000
2022-08-06,3201,1392,8352,21,2,0,0,0.000000
2022-08-05,3201,1940,11637,72,9,0,0,0.000000
2022-08-05,3301,716,3560,27,5,0,0,0.000000
2022-08-06,4601,284,1791,19,2,0,0,0.000000
2023-02-26,5501,990,3415,22,2,1,1,25.490000
2023-07-25,3204,522,1791,11,3,2,2,106.690000
2023-07-25,3801,3416,16235,75,32,5,5,377.450000
2022-08-05,3602,632,5778,30,3,1,1,131.420000
2023-02-26,4802,3072,13064,66,11,2,2,191.610000
2022-11-07,3002,1112,9314,26,4,0,0,0.000000
2023-02-26,4801,9298,37577,252,44,9,8,537.760000
2022-08-05,3001,431,2328,10,4,1,1,60.340000
2022-08-05,4802,1401,7630,29,4,2,1,118.700000
2022-08-05,2401,1993,19784,61,11,1,1,8.180000
2022-08-05,4201,1209,7834,37,3,0,0,0.000000
2022-11-07,3203,2305,19183,75,46,2,2,68.380000
2022-08-05,5002,3784,37868,188,149,18,8,140.380000
2022-08-05,3202,1812,10849,40,4,0,0,0.000000
2022-08-05,5003,1867,18663,91,0,0,0,0.000000
2022-08-05,4501,738,7109,3,0,0,0,0.000000
2022-08-05,4701,516,3096,14,4,1,1,68.470000
2022-08-05,3002,1079,8672,19,2,1,1,37.860000
2022-08-05,109,1303,4839,38,9,0,0,0.000000
2022-08-05,3401,1178,6084,16,3,1,1,33.610000
2022-08-05,3801,5215,30109,111,47,4,4,201.630000
2022-11-07,4501,1468,12887,51,7,0,0,0.000000
2022-08-05,2501,5580,29988,135,119,12,11,672.620000
2022-08-05,4401,976,5023,40,16,3,3,288.730000
2022-11-07,3205,3233,22179,146,98,5,5,246.230000
2022-11-17,5701,1497,5718,16,6,1,1,26.910000
2022-11-17,5001,10307,80635,335,156,14,11,1236.000000
2022-11-17,4701,814,5056,45,6,0,0,0.000000
2022-11-17,4501,1353,11092,49,19,2,2,162.910000
2022-11-17,3202,11708,70239,363,3799,16,14,876.150000
2022-11-17,2501,6185,37227,217,142,13,11,550.170000
2022-11-17,3901,4927,23896,147,59,3,3,148.740000
2022-11-17,4401,5454,38015,238,93,8,8,1094.120000
2022-08-05,4101,7079,70030,765,149,27,21,936.610000
2022-08-05,2301,6466,64656,239,109,24,16,227.980000
2022-08-06,3801,3119,17971,53,22,4,4,235.230000
2022-08-06,4802,1426,7599,19,5,0,0,0.000000
2022-08-06,3203,823,6649,25,6,2,1,45.840000
2022-08-06,5001,673,3628,15,6,0,0,0.000000
2022-08-06,3401,1238,6426,29,5,0,0,0.000000
2022-08-06,3301,744,3656,21,3,1,1,90.830000
2022-08-06,4101,6807,68720,608,114,17,16,605.350000
2022-08-06,3204,196,1176,6,2,0,0,0.000000
2022-08-06,3604,564,5641,20,10,0,0,0.000000
2022-08-06,2401,1847,18397,58,14,0,0,0.000000
2022-08-06,2301,6243,62437,226,108,18,10,104.640000
2022-08-06,5002,3191,31903,182,83,15,7,126.540000
2022-08-06,4201,923,5974,19,0,0,0,0.000000
2022-08-06,4801,2009,10457,58,10,0,0,0.000000
2022-08-06,3205,576,2946,13,10,0,0,0.000000
2022-08-06,3002,1111,8966,48,9,3,3,223.180000
2022-08-06,109,783,2907,28,3,1,1,46.690000
2022-11-17,3401,8259,41692,210,11,0,0,0.000000
2022-11-17,3001,2954,14937,99,26,8,8,629.980000
2022-11-17,4301,1772,10109,50,13,2,2,111.720000
2022-11-17,3301,2133,11140,95,12,2,2,159.300000
2022-08-07,2301,6654,66553,175,98,35,16,271.660000
2022-08-06,3901,198,1188,4,0,0,0,0.000000
2022-08-06,4501,768,6509,41,12,5,3,210.010000
2022-08-06,4301,974,5343,18,0,0,0,0.000000
2022-08-06,4401,500,2780,19,5,0,0,0.000000
2022-08-06,5003,3096,30956,55,0,0,0,0.000000
2022-08-06,2501,2816,15544,48,39,5,4,141.310000
2022-08-06,3701,1347,9257,22,2,0,0,0.000000
2022-08-06,3602,704,6366,20,4,1,1,37.210000
2022-08-06,3202,1373,8237,51,6,1,1,44.210000
2022-08-07,3901,77,462,4,1,0,0,0.000000
2022-08-07,3701,1171,8130,26,3,1,1,95.830000
2022-08-07,4501,721,6339,21,3,0,0,0.000000
2022-08-08,3205,587,3291,11,15,0,0,0.000000
2022-08-08,3701,1826,13181,44,16,2,2,255.420000
2022-08-07,4701,516,3092,30,3,0,0,0.000000
2022-08-08,4101,8186,82206,798,169,19,16,766.410000
2022-08-07,5001,634,3372,6,2,0,0,0.000000
2022-09-07,114,4,36,0,0,0,0,0.000000
2022-08-07,4401,452,2561,15,4,0,0,0.000000
2022-11-06,4801,2693,14601,148,27,6,6,331.010000
2022-08-07,3002,1213,9435,33,4,1,1,110.830000
