coupon_id,ncoupon_id,coupon_type,description,is_enabled,redemption_limit,codes_count
6880001,KIEHLSNYC,1,null,true,0,1
6920003,BUONCOMPLEANNO,1,null,true,0,1
6920004,es-ab-tierrak,1,null,true,0,1
6920005,CZ_GOLF2019,1,null,true,0,1
6920006,FATHERDAY,1,null,false,0,1
6920007,KRAZY10,1,null,true,0,1
6840001,IT_GWP_TEST,1,test for 5 GWP for orders above 60 including hydratation skus,true,0,1
6920008,CZ_Costa2019_SK,1,null,true,0,1
6920009,es-enviotest,1,null,true,0,1
6920010,CZ_UDJAZDA,1,null,true,0,1
6920011,DE-SUPERHERO-GWP,1,null,true,0,1
6920012,DE-GIMMEMORE19-GWP,1,null,true,0,1
6920013,DE-MUTTERTAG-2019-GWP,1,null,true,0,1
6870001,SORRY3-20,2,null,true,1,19
6920014,DISCOUNT_AFFILIATES_20_OFF_5_COUPONS,2,null,true,0,5
6900001,DISCOUNT_UNIDAYS_20_20190421,4,null,true,1,10000
6940001,ro-extra-coupon-thank-you-02,4,null,true,1,50
6920015,DIS_UNI20_APRIL19,4,null,true,0,70000
12060014,ROUTINE3,1,null,true,0,1
12060015,UDCIT-UDNSA5-APRILE-2020,1,null,true,0,1
6990001,FRENCH1,1,null,true,0,1
6950001,UK_GWP_GOLDEN_WEEK_VANITY_CASE,2,null,true,0,3
12060016,UDCIT-UDNCA5-APRILE-2020,1,null,true,0,1
12060017,UD_UK_DNR_FROW25,1,null,true,0,1
12060018,UD_UK_DNR_MMMM,1,null,true,0,1
12060019,DE - Missyou,1,null,true,0,1
12020001,UD_FR_11-04-2020_13-04-2020,1,null,true,0,1
11860001,DE - BUNNY,1,null,true,0,1
11870001,DE - EASTER2020,1,null,true,0,1
11940001,UD_FR_GOLDENHOUR_DISCOUNT25%,1,null,true,0,1
11990001,UD_FR_08-04-2020_30-04-2020_AFFILIATION_DISCOUNT15€,1,null,true,0,1
12060020,PEAUSENSIBLE,1,null,true,0,1
12060021,PEAUNORMALE,1,null,true,0,1
12060022,PEAUGRASSE,1,null,true,0,1
12060023,PAOLA20,1,null,true,0,1
12060024,PEAUSECHE,1,null,true,0,1
12060025,EYLA20,1,null,true,0,1
12060026,UDCIT-UDST10-APRILE-2020,1,null,true,0,1
12030001,TAKECARE,1,null,true,0,1
12060027,IT-Promo-Banchi-2020,1,null,true,0,1
12060028,UDCIT-UDCA10-APRILE-2020,1,null,true,0,1
12060029,GENIFIQUE20,1,null,true,0,1
12060030,CZ_Shopping Fever 2020_s kódem,1,null,true,0,1
12060031,UDCIT-UDCOA15-APRILE-2020,1,null,true,0,1
11930001,PRENEZ-SOIN-DE-VOUS2,1,null,true,1,1
11950001,KIE_UK_04-20_GWP_MASKS-BRUSH,2,null,true,0,2
12060032,KIE-SA-042020,2,null,true,1,100
12060033,KIE_UAE_2020-04-09_2021-01-01_KIEUAE-v2,2,null,true,1,100
19140001,KIE_FR_20210122_20210126_ECENTIME_LIMITED,1,null,true,0,1
12060034,LAC-FR-TOP-INFLUENCE,2,null,true,0,3
12000001,UD_FR_08-04-2020_30-04-2020_AFFILIATION_DISCOUNT20%,2,null,true,0,4
11910001,pl-30pln-discount3,2,30 PLN discount for purchase above 150 PLN,true,50,2
12060035,SKINCB,4,null,false,1,15000
11820028,ES-DNR-Flash-Sales20,4,null,true,2,400000
11880001,pl-stylowe-zakupy-extra,4,null,true,1,10
11900001,pl-stylowe-zakupy-extra1,4,null,true,1,5
11890001,pl-stylowe-zakupy-extra2,4,null,true,1,1
12060037,KIE-SAS,4,null,false,0,100
12060038,pl-grapefruit,4,null,true,1,1000
12060039,KIE-SA-,4,null,false,0,100
12060040,cz-narozeniny-2020,4,null,true,1,2000
12060041,UD_UK_04-20_DIS_UNIDAYS-25-OFF,4,null,true,0,20000
12060042,DE - Customercare -20%,4,null,true,0,30
11820033,ITC_UK_2020_04_02_DNR_NHS15%OFF,4,15% off for NHS staff,true,0,10000
11820025,UD_FR_CONTINUOUSLY_ONFLEEK_DISCOUNT20%,2,null,true,1,40
12060036,EXTRASHIP,4,null,false,1,50
12060043,SOSORRYCC,4,null,true,1,100
6320022,TROPIC_CODES,2,null,true,0,3
19170001,Armani20%OffSitewide,1,null,true,0,1
7090001,BAREWITHME,1,null,true,0,1
7000001,FRENCHDAYS,1,null,true,0,1
7090002,ANNIVERSAIRE,1,null,true,0,1
7090003,LOOKLA,1,null,true,0,1
7030001,IT_20OFF_PROD,1,Speciale Festa della Mamma -20%,true,0,1
7090004,KIEHLSMUM,1,null,true,0,1
1400230,ENVIOAFF,1,null,false,0,1
7090005,LIPLOVE,1,null,true,0,1
6960001,ES-SECRETBEAUTY,1,null,true,0,1
7090006,OCEAN,1,null,true,0,1
7090007,DE_CALENDULA_BLUME,1,null,true,0,1
7090008,CALENDULA19,1,null,true,0,1
7090010,BALANCE,1,null,true,0,1
900091,NATURE,1,null,true,0,1
7090011,MAMAN,1,null,true,0,1
7090012,POP UP,1,null,true,0,1
7090013,CAROLINE,1,null,true,0,1
7090014,POPUP,1,null,true,0,1
7090015,SPRING99,1,null,true,0,1
7070001,FRENCH2,1,null,true,0,1
7060001,DE-INFLUENCER-MothersDay,1,null,true,0,1
7080001,FRENCH3,1,null,true,0,1
7090016,DE_UDC_MOMSTHEBEST_2019,1,null,true,0,1
7040001,GLOWGETTER,1,null,true,0,1
7090017,CZ_MakeupWorkshop,1,null,true,0,1
6040017,PL_SCHOOLPUPIL20,2,20% school pupil 2019 - limit 10.000zł,true,0,27
7010001,FRENCHDAY_COUPONS,2,null,true,0,6
7090018,ES-FF19FriendsandFamily,2,null,true,0,2
7090020,GOLDENAGE,2,null,true,0,2
7020001,Avril2019,2,null,true,0,6
7090021,ES-CCFF19MAY,4,null,true,1,5000
7150001,NYXPMULOREAL30,1,null,true,0,1
7160001,CHANTAL20,1,null,true,0,1
7100001,pl-free-shipping-extra,1,null,true,0,1
7160002,KDELUXE,1,null,true,0,1
7160003,KFRIENDS,1,null,true,0,1
7160004,CZ_NYX kartička 2019,1,null,true,0,1
7110001,E2-GWP-MAY-UFC,1,null,true,0,1
7160005,MASCA50,1,null,true,0,1
7160006,DUO,1,null,true,0,1
7140001,IT-Promo-Prospect-FDM,1,null,true,0,1
7120001,37EXPRESS,1,null,true,0,1
7130001,CZ_20%,4,null,true,0,1
7090019,Influencer-Codes,2,null,true,0,19
6970001,UK_GWP_GOLDEN_WEEK_TOWEL,2,null,true,0,1
6930001,AFFILIATE2304,2,null,true,0,1
7090009,FIRST10,1,10% off for first-time buyers,true,0,1
7160007,IT-Promo-Miss-You-Test,1,null,true,0,1
7160008,IT-Promo-Miss-You-Test-B,1,null,true,0,1
7160009,BARBER99,1,null,true,0,1
19220005,DE-KIE-VALENTINSTAG-DLX-022021,1,null,true,0,1
49790002,YSL-LOVE15,1,null,true,0,1
7160012,FRIENDS19,1,20% off site wide for bank holiday with code FRIENDS19,true,0,1
12080001,ES-TIERRA,1,null,true,0,1
12070001,pl-stylowe-zakupy-serum,4,null,true,1,1
7160020,GOLD,1,null,true,0,1
7160021,CZ_Mother's Day,1,null,true,0,1
7160022,UDCIT-FAMILYLOREAL-MAGGIO19,1,null,true,0,1
12110001,UD_UK_04-20_TEAM-DISCOUNT,4,null,true,2,100
7160024,MERCISALOM,1,null,true,0,1
3010025,thank-you,4,CZ codes for "Thank you" cards,true,1,7000
7160025,ES-FF19CCICP,4,null,true,0,5000
7160026,CC_LOYALTY_TIER_4_50,4,HEY VIP!! Receive 50% off your your 5th CC purchase on itcosmetics.co.uk,true,1,100
7160027,CC_LOYALTY_TIER_1_10,4,10% off your 2nd CC Purchase on Itcosmetics.co.uk. Offer available on any CC finish. One code per customer to be redeemed within 90 days. offer only available on itcosmetics.co.uk,true,1,500
7160028,CC_LOYALTY_TIER_2_15,4,Receive 15% off your 3rd CC Purchase on ITCosmetics.co.uk,true,1,250
7160029,CC_LOYALTY_TIER_3_15,4,Receive 15% off your your 4th CC purchase on Itcosmetics.co.uk,true,1,200
7220001,ro-first-order,1,null,true,0,1
12090001,YSL_UK_2020-04-16-2020-05-16_NHS-CUSTOMERS,4,null,true,1,100000
7250001,DEALMOONCC19,1,null,true,0,1
7250002,PBOX10,1,null,true,0,1
7250003,CZ_CPZP_20%,1,sleva 20%,true,0,1
7250004,CZ_LOONO_20%,1,sleva 20%,true,0,1
7250005,NYXUNIVERSIA,1,null,true,0,1
7250006,DIRTYCLOSET,1,null,true,0,1
7250008,ALESSABERRY,1,null,true,0,1
7230001,MUM15,1,15% off every order,true,0,1
7250009,CALENDULA19,1,null,true,0,1
7250010,ro-one-time-promo,1,null,true,1,1
7180001,CZ_Mother's Day 2019,1,null,true,0,1
7250011,E2-FR-MiniaturesCALENDULA,1,null,true,0,1
7170001,ro-masks-promo,1,null,true,0,1
7250012,pl-10-samples-for-free,1,null,true,0,1
7250013,CZ_Cremaholics 2019,1,null,true,0,1
7250014,SUMMERSKIN,1,null,true,0,1
7240001,DE-Influencer_Engraving-Nicole,1,null,true,0,1
7210001,UK_BLC10_X4L10,2,null,true,0,2
7160010,FID50,1,null,true,25,1
7160013,FRIENDS15,1,null,true,170,1
7160014,AMI10,1,null,true,189,1
7160019,AMI40,1,null,true,59,1
7160023,FIDELITE45,1,null,true,39,1
7160011,Free10,1,please create a code

Expires 7th May

One time use

includes 10% discount and free deivery.

Code Free10,false,0,1
7250007,GOTYMAKEUP3,1,null,true,0,1
7250015,PRESCRIPTION,1,null,true,0,1
7250016,DE-Influencer_Engraving-Janina,1,null,true,0,1
7250017,SPRINGVIP19,1,null,true,0,1
7250018,520DAY,1,null,true,0,1
7250019,es-testorderff,1,null,true,0,1
7250020,520,1,null,true,0,1
7250021,REGARD,1,null,true,0,1
7200001,PALETTEPARTY,1,null,true,0,1
7250022,NUIT,1,null,true,0,1
7250023,DE_ITC_NL_Welcome_2019,1,null,true,0,1
7250024,CZ_GTL_10%,1,null,true,0,1
7250025,CZ_GTL_DLX,1,null,true,0,1
7250026,DE_ITC_NL_Birthday_2019,1,null,true,0,1
7250027,UDCIT-PALETTE-MANIA-DLX-MAG19,1,null,true,0,1
6710029,DE-20%OFF-MAKEUP-WEEK,1,Urban Decay Makeup Week 20 % auf alles außer Brow-Produkte und Reloaded,true,0,1
5740001,FR_IRRESISTIBLE_20190130,2,null,true,0,8
19220006,es-decade,1,null,true,0,1
7250028,EXCLUSIVE-BUNDLE-2,2,null,true,0,5
7250029,WELCOME-CODES,2,null,true,0,1
7250030,FFMAY2019-BURNABLE,4,null,true,1,750
7260001,testorderff,UNKNOWN,XXX,false,-1,-1
31460317,meckelsbach20,1,null,true,0,1
7270001,CZ_Cerave_20%,1,sleva na všechny produktu CeraVe,true,0,1
7290001,ro-mrc-2019,1,null,true,0,1
7290002,MISSYOU3,1,null,true,0,1
7290003,FREESHOP,1,null,true,0,1
7290004,LILI,1,null,true,0,1
7290005,IT-Promo-Express-Welcome,1,null,true,0,1
7290006,DE_Beauty_Festival_2019,1,null,true,0,1
7290007,CCINTRO,1,ITs your CC intro bundle! Buy any CC Cream with a Heavenly Luxe Complexion Perfection Brush for £50 (a saving of £16!),false,0,1
7290008,TRAVEL,1,Receive 4 deluxe samples perfect for summer travels when you spend £50 on IT Cosmetics with code TRAVEL. Offer only available on www.Itcosmetics.co.uk. Offer available from 20/05/2019 -  02/05/2019 while stocks last.,true,0,1
7280001,CC_INTRO_OFFER,1,ITs your CC intro bundle! Buy any CC Cream with a Heavenly Luxe Complexion Perfection Brush for £50 (a saving of £16!) with code CC_INTRO_OFFER. Offer only available on www.itcosmetics.co.uk from 16/05-19/05. Offer available on any CC finish while stock lasts.,true,0,1
7350002,BONNENUIT,1,null,true,0,1
7350003,VIRTUAL10,1,null,true,0,1
7350004,VATERTAG,1,null,true,0,1
7320001,CZ_Friends&Family (May2019),1,null,true,0,1
7350005,LUXURY,1,null,true,0,1
7350006,E2-CH-CREMAHOLICS,1,null,true,0,1
7350007,E2-CH-KIEHLSPAT,1,null,true,0,1
7310001,E2-FR-FRIENDS,1,null,true,0,1
7330001,CZ_Free shipping (May),1,null,true,0,1
7340001,GA-15-OFF,2,null,true,0,5
7300001,MAY19-Allocation,4,null,true,1,300
7290010,FR_DISCOUNT_MAREDUC_POULPEO_20190516,2,null,true,0,3
5450001,PLUS10,2,null,true,0,5
7350001,MARIONCAMELEON20,1,null,true,0,1
7350008,E2-CH-KIEHLSLYNN,1,null,true,0,1
7350009,ES-MAMABONES,1,null,true,0,1
7350010,E2-CH-KIEHLSMARCO,1,null,true,0,1
7350011,E2-CH-KIEHLSMIRJAM,1,null,true,0,1
7350012,DAD,1,null,true,0,1
7350013,TRIO,1,null,true,0,1
7350014,IT-Promo-Collezione-Make-Up-Ferragni,1,null,true,0,1
7350015,E2-GWP-MAY-3CRUSH,1,null,true,0,1
7160015,FRIEND20,1,null,true,96,1
7160016,25AMIS,1,null,true,91,1
7160017,30AMIS,1,null,true,66,1
7160018,AMI35,1,null,true,65,1
3420001,GIMME15,1,null,false,0,1
7350016,BA_VIP_50,1,Exclusive 50% discount for BA's for a limited time only .,true,0,1
7520001,HAPPYDAY,1,null,true,0,1
7410001,GOODHAIRDAY,1,null,true,0,1
7410002,PREZENT99,1,Kod dla naszej konsultantki z call center,true,0,1
7410003,FLOWER,1,null,true,0,1
7360001,pl-5-sample,1,null,true,0,1
7410004,es-bio-northsails,1,null,true,0,1
7410005,CZ_O2Extra_červen2019,1,null,true,0,1
7410006,E2-DK-FREESHIP-JUNE19,1,null,true,0,1
7410007,E2-NO-SE-FREESHIP-JUNE19,1,null,true,0,1
7370001,pl-5-samples-for-free,1,null,true,0,1
7410008,pl-test-birthday,1,null,true,0,1
7400001,ES-SUPERK,1,null,true,0,1
7410009,PLANCTON,1,null,true,15000,1
7390001,IT-Promo-Test-Conversion-Booster,1,null,true,0,1
7410010,EYETRIO,1,null,true,0,1
7410011,es-testkie,1,null,true,0,1
7410012,SALE20-additional,2,null,true,0,6
7410013,CZ_F&F_unique,4,null,true,0,5
7410014,IT-Promo-Agenti,4,null,true,1,30
7420001,LOVE30,1,null,true,0,1
7510001,E2-GWP-JUNE19,1,null,true,0,1
7520002,es-midsummer,1,null,true,0,1
7490001,CZ_BFday,1,null,true,0,1
7520003,ES-MIDSALES,1,null,true,0,1
7430001,ro-summer-essentials,1,null,true,0,1
7480001,LOVES10,1,null,true,0,1
7470001,pl-calendula,1,null,true,0,1
7500001,DE-BEAUTYDAYS-19,1,null,true,0,1
7520004,VP2019,1,null,true,0,1
7520005,DE_TagDerRose_2019,1,null,true,0,1
7520006,HAPPYWEEKLC2019,1,null,false,0,1
7520007,2019,1,null,true,0,1
7460001,E2-JUNE-F&F,1,null,true,0,1
7440001,EinmaligerCode20%,4,null,true,1,1
7380001,RAMADAN,1,20% off,true,0,1
7520008,FRENCHY,1,null,true,0,1
7450001,THANKU,1,null,true,0,1
7520009,FR-UDONFIRE,1,null,true,0,1
19160001,DE_ITC_PUDER25_012021,1,null,true,0,1
7520011,DMEXCLUSIVE,2,null,true,0,2
7610001,WELCOME,4,null,true,1,300005
7580001,BLONDABSOLU5,1,null,true,0,1
7530001,MARTATEST,1,null,true,0,1
7580002,CARIATYDES,1,null,true,0,1
7550001,AHORASI,1,null,true,0,1
7580003,CZ_YogaSpecialPlaces,1,null,true,0,1
7530002,CZ_Men pouch,1,null,true,0,1
7580004,CZ_LETOdlx,1,null,true,0,1
7580005,BIRTHDAY,1,null,true,0,1
7580006,es-jun-escalera-verano,1,null,true,0,1
7580007,CZ_KiehlsLovesPrague,1,null,true,0,1
7560001,pl-fathers-day,1,null,true,0,1
7580008,CZ_Zeny2019,1,null,true,0,1
7540001,CZ_FreeShipping_SKanniversary,1,null,true,0,1
7580009,IT-Promo-Summer-Has-Arrived-DB,1,null,true,0,1
7580011,KAUSHAL20,1,null,true,0,1
7580012,CZ_LUCID_JuneFS,1,null,true,0,1
7580015,ro-bloggers,2,null,true,0,20
7290009,E2-FR-MiniatureCALENDULA-40€,2,null,true,0,1
20502,Bonus_popup,4,null,true,1,100
20504,promoBannerCoupon,4,Coupon for Promotional Banner,true,1,2147483646
7520010,pl-birthday,4,null,true,1,15000
7580017,pl-welcome,4,null,true,1,15000
1400252,promo for diagnostic,4,code for duo  per customer,false,1,100000
7570001,BA_50_UNIQUE,4,BA staff discount code 50% off. One code per customer. One time only use.  Only available on www.itcosmetics.co.uk,true,1,150
960153,Cart Abandonment Campaign,4,Purchase what's in your shopping cart and receive a FREE Travel All Nighter Setting Spray!,false,1,40
7580018,DIS_UNI22_June19,4,null,true,0,15000
7670001,NYXPMULOVESTHENHS,1,null,true,0,1
7670002,pl-crm-promo-2,1,null,true,0,1
7670003,pl-crm-promo,1,null,true,0,1
7670004,pl-crm-promo-3,1,null,true,0,1
7680001,LIPDAY19,1,null,true,0,1
7680002,ROCKEYES,1,null,true,0,1
7680003,BEAUTIES20,1,null,true,0,1
7660001,CADEAUELLE,1,null,true,0,1
7580010,HAPPY20,1,null,true,0,1
7630001,WELCOME-NEW-2019,1,null,true,0,1
7620001,WATERSTAIN,1,null,true,0,1
7640001,SUMMER,1,null,true,0,1
7590001,CZ_narozeniny_cerven19_dodat,4,dodatečný kód,true,1,1
7580014,CZ_Bibloo,2,null,true,0,3
7580016,20% off Setting Sprays,2,null,false,0,22
7580013,free-samples-over-R1000,1,null,false,50,1
7670005,SOLDES10,1,null,true,0,1
7670006,CC20FX1-7BVL-XLZ9-ZF,1,null,true,2,1
7670007,AVOCADO19,1,null,true,0,1
7670008,IT-COUPON-INFLUENCER-ARIANNACAVINA-20,1,-20% on all assortment,true,0,1
7670009,IT-COUPON-INFLUENCER-GIUSYDESTEFANO-20,1,-20% on all assortment,true,0,1
7670010,ECENTBIO,1,null,true,0,1
7600001,CZ_tajná20%,1,null,true,0,1
7670011,BIOVIP,1,null,true,0,1
7670012,SOLDESELLE,1,null,true,0,1
7670013,SOLDESLUI,1,null,true,0,1
7670014,DE_CALENDULA_GWS_KÖRPERPFLEGE,1,null,true,0,1
7670015,DE_CALENDULA_GWS_ANTIAGING,1,null,true,0,1
7670016,DE_CALENDULA_GWS_AUGENPFLEGE,1,null,true,0,1
7670017,DE_CALENDULA_GWS_COLLECTION,1,null,true,0,1
7670018,DAD,1,null,true,0,1
7670019,BIRTHDAY10CODE,1,null,true,0,1
7670020,IT-COUPON-INFLUENCER-IRENEPILA-20,1,-20% on all assortment,true,0,1
31120001,GWPTEST,UNKNOWN,XXX,false,-1,-1
7670021,DE_CALENDULA_GWS_MASKEN,1,null,true,0,1
7670022,IT-COUPON-INFLUENCER-BARBARACONTE-20,1,-20% on all the assortment,true,0,1
7670023,DE_CALENDULA_GWS_SAMPLES,1,null,true,0,1
7670024,IT-PRIVALIA-COUPON-10E,1,null,true,0,1
7670025,IT-COUPON-INFLUENCER-ERICABARCA-20,1,-20% on all assortment,true,0,1
7670026,IT-PRIVALIA-20p,1,-20% on the order,true,0,1
7670027,IT-COUPON-INFLUENCER-GIADAFRACASSI-20,1,-20% on all assortment,true,0,1
7650001,CADEAULUI,1,null,true,0,1
7670028,SOLDES10,1,null,true,0,1
7670029,GLOWY,1,null,true,0,1
7670030,DE_Fashionweek20_2019,1,null,true,0,1
7670031,SUMMERGIFT,1,null,true,0,1
7670032,DE_Tag_des_Kusses_2019,1,null,true,0,1
7670033,UDC-IT-TRIGGER-BIRTHDAY-19,1,null,true,0,1
7670034,Free_Shipping_Call_Centrum,4,Doprava zdarma,true,1,150
7670035,pl-kiehls-loves,4,null,true,1,1800
7670036,IT-Promo-TRND,4,null,true,1,500
7670037,CC LOYALTY SCHEME TIER 1,4,null,true,1,1000
7670038,CC LOYALTY SCHEME TIER 3,4,null,true,1,1000
7670039,CC LOYALTY SCHEME TIER 2,4,null,true,1,1000
12160001,CodeGen15000-P2,4,null,true,1,15000
12520028,DE-LAC-GWP-MUTTERTAG20,1,null,true,0,1
7730001,SALEEXTRA10,1,null,true,0,1
7730002,Umfrage,1,Coupon "Umfrage" valid until June 30th  2019,true,0,1
7720001,CZ_Summer Sale,1,null,true,0,1
7730003,SUMMER19,1,null,true,0,1
7730004,es-INSTAXUD,1,null,true,0,1
7730005,BEAUTYMOON,1,null,true,0,1
7730006,CZ_NYX2019,1,null,true,0,1
7700001,TRAVEL,1,null,true,0,1
7690001,pl-extra-promo,1,null,true,0,1
7730007,FR-Discount-TravelSize,1,null,true,0,1
7710001,CIMANCHI,1,null,true,0,1
7730008,KIEHLSXLEVIS,1,null,true,0,1
7730009,CZ_DLX July,1,null,true,0,1
10172,SUMMER,1,null,true,0,1
7730010,DE_ILOVERENERGIE_2019,1,null,true,0,1
7730011,DE_KISSME20_2019,1,null,true,0,1
7730012,es-INSTAXUD,1,null,true,0,1
19220007,DE_ITC_CONCEALER25_012021,1,Bundle BYE BYE UNDER EYE und Pinsel Heavenly Luxe #2,true,0,1
7730014,DISCOUNT_KIEHLS15_20190625,4,null,true,1,5000
7730015,DE_EVERYTHING40,4,null,true,1,1
7730016,YSLFR,4,null,true,1,50
7800001,OCEANS,1,null,true,0,1
7770001,SUMMER,1,null,true,0,1
7780001,ro-body-pampering,1,null,true,0,1
7800003,OCEANS,1,null,true,0,1
7760001,FR-OffreDiscount-AVOCADO,1,null,true,0,1
7800004,CZ_PRIDE2019,1,null,true,0,1
7800005,BIOSPORT,1,null,true,1000,1
7800006,PETALFLOWER,1,null,true,0,1
2220027,ENVIO,1,null,true,0,1
7740001,pl-kiehls-love,1,null,true,0,1
7800007,LOVEDAY,1,null,true,0,1
7800008,LIPS20,1,null,true,0,1
7800009,CZ_PRIDE2019,1,null,true,0,1
7750001,KISS-EC07,1,null,true,0,1
7800010,DE_UDC_TravelSpecial_2019,1,null,true,0,1
7790001,E2-GWP-MASKMANIA-JULY19,2,null,true,0,2
7800012,CZ_narozeniny_cervenec19,4,null,true,1,800
7800013,CZ_narozeniny_srpen19,4,null,true,1,800
7800014,CZ_narozeniny_zari19,4,null,true,1,800
7800015,0000-CUSTOMER-CARE-FR-COUPON-20OFF-FREESHIPPING,4,null,true,1,1000
7800016,0000-CUSTOMER-CARE-FR-COUPON-10OFF-FREESHIPPING,4,null,true,1,1000
7820001,MIRADA30,1,null,true,0,1
7890001,NUTRITIVE,1,null,true,0,1
2060006,RESISTANCE,1,null,true,0,1
7890002,DOUCEUR,1,null,true,0,1
7890003,FORCE,1,null,true,0,1
7890004,DEALMOON20,1,null,true,0,1
7830001,ETE,1,null,true,0,1
7870001,pl-influencer-campaign,1,null,true,0,1
7860001,SUMMERBREAK,1,null,true,0,1
7880001,SKINTREAT,1,null,true,0,1
7840001,CZ_LUCID_10%,1,null,true,0,1
7850001,ETE-version2,2,null,true,0,4
7890005,REDSCARF20,1,null,true,0,1
7800002,FR-TEST,1,null,true,0,1
7800011,UDINSIDER-10percentoff,1,null,false,0,1
7810001,BOOSTERTEST,1,null,true,1,1
7890006,IT_customercare_10E_off_FS,1,null,true,1,1
7890007,E2-BNL-FORYOU,1,null,true,0,1
7890008,pl-influencer-campaign-01,1,null,true,0,1
7890009,pl-prezent-4,1,null,true,0,1
7890010,YAYDAY,1,null,true,0,1
7890011,E2-BNL-HAPPY21,1,null,true,0,1
7890012,INTHEFROW,1,null,true,0,1
19070001,MAREDUCVIP,1,null,true,0,1
7890014,es-clubvip,1,null,true,0,1
7890015,IT-Promo-Carrello-10,1,null,true,0,1
7890016,IT-Promo-Conversion-Booster-Upselling-2-Mobile,1,null,true,0,1
7890017,IT-Promo-Conversion-Booster-Upselling-3-Mobile,1,null,true,0,1
7890018,IT-Promo-Conversion-Booster-Retention-Cart-2-Desktop,1,null,true,0,1
7890019,IT-Promo-Conversion-Booster-Purchase-Intention-Mobile,1,null,true,0,1
3140001,MOONEYE,1,null,false,0,1
7890020,IT-Promo-Conversion-Booster-Purchase-Intention-Desktop-Tablet,1,null,true,0,1
7890021,IT-Promo-Conversion-Booster-Site-Abandon-Desktop,1,null,true,0,1
7890022,IT-Promo-Birthday,1,null,true,0,1
7890023,IT-Promo-Carrello-15,1,null,true,0,1
7890024,IT-Promo-Conversion-Booster-Upselling-1-Mobile,1,null,true,0,1
7890025,IT-Promo-Conversion-Booster-Upselling-3-desktop,1,null,true,0,1
7890026,IT-Promo-Conversion-Booster-Upselling-2-desktop,1,null,true,0,1
7890027,IT-Promo-Conversion-Booster-Retention-Cart-1-Desktop,1,null,true,0,1
7890028,IT-Promo-Conversion-Booster-Upselling-1-desktop,1,null,true,0,1
7890029,ES-UDFREE,1,null,true,0,1
7890030,ES-UDLOVER,1,null,true,0,1
7890031,STAYNAKED,1,null,true,0,1
7890032,STAYNAKEDSAMPLES,4,null,true,0,3475
12520029,UDC_NL_QUEEDAY_APR20,1,null,true,0,1
7930001,LIPSTICKDAY20,1,null,true,0,1
6860001,PL_ testcode,1,kod testowy dla ustawień analityki,true,20,1
7940002,BIENVENUE,1,null,true,0,1
7930002,IT_TEST_VODAFONE,1,test for vodafone black,true,1,1
7930003,Sconto 10 euro,1,null,true,1,1
7920001,es-jul-amistad,1,null,true,0,1
7930004,HAIR,1,null,true,0,1
7910001,ES-UDPALETAS,1,null,true,0,1
7930006,E2-BNL-NAKED,1,null,true,0,1
7930007,DE_UDC_InfluencerCoop_2019,1,null,true,0,1
7930008,Vodafone Black 2nd Batch,4,null,true,1,30100
7890013,AVOCADOMANIA,4,null,true,1,81000
7900001,Vodafone Black luglio Agosto,4,Vodafone Black Primo Batch,true,1,51000
7930009,Coupon Vodafone Black Settembre,4,Vodafone Black September 2019 - Biotherm -10€ on orders above 50€,true,1,51000
7930010,UDC-IT-VODAFONE-BLACK-AGOSTO-19,4,null,true,1,81000
7930005,INTHEFROW,1,null,true,0,1
19220008,CUPONATIONVIP,1,null,true,0,1
49800003,YSL-LOVE-20,1,null,true,0,1
12200001,marketingtest,UNKNOWN,XXX,false,-1,-1
12180001,HAPPYTROUSSE,1,null,true,0,1
8020001,GROUPON25,1,null,true,0,1
8020002,GROUPON10,1,null,true,0,1
8020003,IGRAAL30,1,null,true,0,1
8020007,LIPMOON,1,null,true,0,1
8020009,HAPPYHOUR,1,null,true,0,1
8000001,REBELLE,1,null,true,0,1
8020010,VALENTINES20,1,null,true,0,1
8020011,DE_LATESUMMER_2019,1,null,true,0,1
8020012,E2-AT-NENi,1,null,true,0,1
7980001,pl-special-campaign,1,null,true,0,1
8020013,es-vacaciones,1,null,true,0,1
8010001,E2-CH-CREMA10,1,null,true,0,1
7960001,DE_MENCARE_2019,1,null,true,0,1
8020015,BERGAMOTTE,1,null,true,0,1
8020016,CHEERS,1,null,true,0,1
8020017,TAMTAM,1,null,true,0,1
8020018,DE_HAPPINESSMOMENTS_2019,1,null,true,0,1
8020019,LESECLAIREUSES,1,null,true,0,1
8020020,ZENDAYA,1,null,true,0,1
8020021,HOTLIPS,1,null,true,0,1
8020022,DE_FBWELCOME10_2019,1,null,true,0,1
8020023,ECENTIME40,1,null,true,0,1
8020024,LIBRE,1,null,true,0,1
7990001,LIPSTICKDAY,1,null,true,0,1
8020025,DE_UDC_nakedpetiteheat,1,null,true,0,1
8020026,TESTVEEPEE,2,null,true,1,3
7950001,DE_UDC_Stay_Naked_50,4,null,true,1,1
8020028,DE_UDC_NakedPetiteHeat,4,null,true,0,1
7970001,UNIDAYS 40OFF CHERRY,4,null,true,0,15000
8140001,WELCOME,1,null,true,0,1
8140002,LOVEMOON,1,null,true,0,1
8040001,REDSCARF15,1,null,true,0,1
8140003,CVD15,1,null,true,0,1
8140004,LOVESCARF,1,null,true,0,1
8140005,ANA_ALBADALEJO,1,null,true,0,1
8090001,FR-MULTI,1,null,true,0,1
8070001,CZ_UV promo,1,null,true,0,1
