visit_date,site_id,registered,device_class_code,locale_code,step_number,step_name,num_hits,num_visits
2020-10-18,1101,false,smartphone,it_IT,4,Pagamento rapido - payment,1,1
2020-10-18,1701,true,desktop,es_ES,2,Compra en un clic - samples,2,1
2020-10-18,1201,false,tablet,fr_FR,1,Samples,16,1
2020-10-18,303,false,tablet,it_IT,3,Pagamento rapido - addresses,1,1
2020-10-18,109,true,smartphone,fr_BE,1,CheckoutMethod,2,1
2020-10-18,1701,false,tablet,es_ES,4,Compra en un clic - payment,1,1
2020-10-18,1101,false,smartphone,it_IT,5,Conferma dell���ordine,1,1
2020-10-18,1801,false,desktop,es_ES,1,Compra en un solo paso - login,1,1
2020-10-18,106,true,tablet,nl_NL,1,CheckoutMethod,12,1
2020-10-18,117,false,desktop,en_GB,3,OneStepCheckout - delivery,2,1
2020-10-18,102,true,smartphone,cs_CZ,1,CheckoutMethod,9,1
2020-10-18,109,true,tablet,es_ES,1,CheckoutMethod,9,1
2020-10-18,2001,false,tablet,en_GB,1,Samples,1,1
2020-10-18,1801,true,tablet,de_DE,4,Schnelle Bezahlung - payment,1,1
2020-10-18,2001,false,tablet,en_GB,3,OneStepCheckout - addresses,1,1
2020-10-18,1101,true,tablet,it_IT,1,Pagamento rapido - login,1,1
2020-10-18,1202,false,tablet,de_DE,3,OneStepCheckout - addresses,1,1
2020-10-18,1801,true,desktop,es_ES,2,Compra en un solo paso - samples,1,1
2020-10-18,308,false,smartphone,fr_FR,5,Confirmation,1,1
2020-10-18,113,true,tablet,fr_FR,3,OneStepCheckout - addresses,1,1
2020-10-18,109,true,desktop,en_NO,1,CheckoutMethod,1,1
2020-10-18,1801,true,desktop,es_ES,4,Confirmation,1,1
2020-10-18,114,false,tablet,de_DE,4,Confirmation,1,1
2020-10-18,2704,false,tablet,en_GB,4,OneStepCheckout - payment,1,1
2020-10-18,2001,true,tablet,en_GB,2,OneStepCheckout - login,1,1
2020-10-18,1801,true,tablet,de_DE,3,Schnelle Bezahlung - addresses,1,1
2020-10-18,109,false,tablet,en_SE,1,CheckoutMethod,2,1
2020-10-18,106,true,desktop,nl_NL,1,CheckoutMethod,11,1
2020-10-18,303,true,desktop,es_ES,4,Confirmaci��n,1,1
2020-10-18,1801,false,smartphone,de_DE,4,Confirmation,1,1
2020-10-18,501,true,desktop,en_GB,5,OneStepCheckout - preview,1,1
2020-10-18,501,true,desktop,en_GB,5,Confirmation,1,1
2020-10-18,1201,false,tablet,fr_FR,2,OneStepCheckout - login,1,1
2020-10-18,1601,false,tablet,en_IE,3,Confirmation,1,1
2020-10-18,2002,false,tablet,en_GB,5,Confirmation,1,1
2020-10-18,1601,false,tablet,en_IE,1,OneStepCheckout - addresses,1,1
2020-10-18,103,false,tablet,pl_PL,4,One Step Checkout - payment,2,1
2020-10-18,113,false,tablet,fr_FR,4,Confirmation,1,1
2020-10-18,1801,true,desktop,es_ES,4,Compra en un solo paso - payment,1,1
2020-10-18,303,true,tablet,es_ES,4,Finalizar el proceso de compra en una etapa - payment,4,1
2020-10-18,1801,false,tablet,de_DE,1,Schnelle Bezahlung - login,1,1
2020-10-18,1801,true,tablet,de_DE,1,Schnelle Bezahlung - login,1,1
2020-10-18,501,true,desktop,en_GB,4,OneStepCheckout - payment,1,1
2020-10-18,2301,false,tablet,fr_FR,5,OneStepCheckout - preview,1,1
2020-10-18,1701,false,tablet,es_ES,5,Compra en un clic - preview,3,1
2020-10-18,501,true,desktop,en_GB,3,OneStepCheckout - addresses,1,1
2020-10-18,1101,false,smartphone,it_IT,5,Pagamento rapido - preview,3,1
2020-10-18,102,true,desktop,cs_CZ,1,CheckoutMethod,4,1
2020-10-18,301,true,tablet,en_GB,3,OneStepCheckout - addresses,1,1
2020-10-18,301,false,tablet,en_GB,4,OneStepCheckout - payment,1,1
2020-10-18,2704,false,tablet,en_GB,5,OneStepCheckout - preview,1,1
2020-10-18,113,true,tablet,fr_FR,1,OneStepCheckout - login,1,1
2020-10-18,1801,true,desktop,es_ES,3,Compra en un solo paso - addresses,1,1
2020-10-18,1201,true,tablet,fr_FR,2,OneStepCheckout - login,4,1
2020-10-18,1201,true,tablet,fr_FR,3,OneStepCheckout - addresses,2,1
2020-10-18,2001,false,tablet,en_GB,5,OneStepCheckout - preview,1,1
2020-10-18,308,false,tablet,fr_FR,1,R��gler en une ��tape - login,1,1
2020-10-18,103,false,tablet,pl_PL,5,One Step Checkout - preview,1,1
2020-10-19,2501,false,desktop,en_GB,3,OneStepCheckout - payment,187,151
2020-10-19,304,true,smartphone,en_GB,3,OneStepCheckout - addresses,225,149
2020-10-19,302,false,desktop,en_GB,1,CheckoutMethod,1185,147
2020-10-19,111,false,smartphone,fr_FR,1,OneStepCheckout - login,194,147
2020-10-19,304,true,smartphone,en_GB,1,OneStepCheckout - login,186,145
2020-10-19,304,true,smartphone,en_GB,4,OneStepCheckout - payment,319,145
2020-10-19,2501,false,smartphone,en_GB,3,OneStepCheckout - payment,178,143
2020-10-19,2301,false,smartphone,fr_FR,3,OneStepCheckout - addresses,289,141
2020-10-19,2301,true,desktop,fr_FR,3,OneStepCheckout - addresses,200,140
2020-10-19,109,false,desktop,de_DE,1,CheckoutMethod,280,140
2020-10-19,2501,false,smartphone,en_GB,4,OneStepCheckout - preview,167,139
2020-10-19,304,false,smartphone,en_GB,4,Confirmation,156,137
2020-10-19,1101,false,desktop,it_IT,4,Pagamento rapido - payment,141,135
2020-10-19,1101,false,desktop,it_IT,5,Pagamento rapido - preview,136,134
2020-10-19,2501,false,desktop,en_GB,4,Confirmation,134,132
2020-10-19,116,true,smartphone,fr_FR,4,OneStepCheckout - payment,255,132
2020-10-19,116,true,desktop,fr_FR,2,OneStepCheckout - samples,190,130
2020-10-19,304,false,desktop,en_GB,2,OneStepCheckout - samples,159,129
2020-10-19,302,true,smartphone,en_GB,1,CheckoutMethod,1681,126
2020-10-19,304,false,desktop,en_GB,3,OneStepCheckout - addresses,149,122
2020-10-19,1901,false,smartphone,fr_FR,2,OneStepCheckout - samples,153,121
2020-10-19,109,true,smartphone,it_IT,1,CheckoutMethod,278,119
2020-10-19,1901,false,smartphone,fr_FR,3,OneStepCheckout - addresses,143,117
2020-10-19,304,true,smartphone,en_GB,4,Confirmation,132,116
2020-10-19,109,true,smartphone,fr_FR,1,CheckoutMethod,271,115
2020-10-19,2301,true,desktop,fr_FR,5,OneStepCheckout - preview,190,114
2020-10-19,2301,true,desktop,fr_FR,4,OneStepCheckout - payment,290,113
2020-10-19,304,false,desktop,en_GB,4,OneStepCheckout - payment,243,112
2020-10-19,304,false,desktop,en_GB,1,OneStepCheckout - login,124,109
2020-10-19,2501,true,desktop,en_GB,2,OneStepCheckout - addresses,244,107
2020-10-19,2501,false,smartphone,en_GB,4,Confirmation,110,106
2020-10-19,111,false,smartphone,fr_FR,2,OneStepCheckout - addresses,191,106
2020-10-19,116,true,desktop,fr_FR,3,OneStepCheckout - addresses,152,104
2020-10-19,2301,false,smartphone,fr_FR,4,OneStepCheckout - payment,186,104
2020-10-19,106,false,smartphone,es_ES,1,CheckoutMethod,1128,102
2020-10-19,109,false,smartphone,fr_FR,1,CheckoutMethod,162,101
2020-10-19,1901,false,smartphone,fr_FR,4,OneStepCheckout - payment,308,101
2020-10-19,109,false,desktop,it_IT,1,CheckoutMethod,179,101
2020-10-19,2501,true,desktop,en_GB,3,OneStepCheckout - payment,160,99
2020-10-19,109,false,desktop,fr_FR,1,CheckoutMethod,176,98
2020-10-19,117,false,smartphone,en_GB,1,OneStepCheckout - login,129,98
2020-10-19,1401,true,desktop,ar_SA,1,CheckoutMethod,98,97
2020-10-19,2501,true,desktop,en_GB,4,OneStepCheckout - preview,156,97
2020-10-19,116,true,desktop,fr_FR,1,OneStepCheckout - login,115,96
2020-10-19,2501,true,smartphone,en_GB,2,OneStepCheckout - addresses,191,95
2020-10-19,2301,false,desktop,fr_FR,1,Sign In,111,94
2020-10-19,1901,false,desktop,fr_FR,1,OneStepCheckout - login,107,94
2020-10-19,117,false,desktop,en_GB,2,OneStepCheckout - samples,98,92
2020-10-19,116,true,desktop,fr_FR,4,OneStepCheckout - payment,232,91
2020-10-19,1901,false,desktop,fr_FR,2,OneStepCheckout - samples,102,89
2020-10-19,2601,true,smartphone,fr_FR,3,OneStepCheckout - samples,145,89
2020-10-19,109,true,desktop,fr_FR,1,CheckoutMethod,213,89
2020-10-19,1801,false,desktop,de_DE,2,Schnelle Bezahlung - samples,91,89
2020-10-19,308,true,smartphone,fr_FR,2,R��gler en une ��tape - samples,109,88
2020-10-19,111,false,desktop,fr_FR,2,OneStepCheckout - addresses,140,87
2020-10-19,1901,false,desktop,fr_FR,3,OneStepCheckout - addresses,110,87
2020-10-19,109,false,smartphone,de_DE,1,CheckoutMethod,177,86
2020-10-19,117,false,desktop,en_GB,3,OneStepCheckout - addresses,98,86
2020-10-19,2601,true,smartphone,fr_FR,1,Sign In,99,85
2020-10-19,109,false,desktop,es_ES,1,CheckoutMethod,152,85
2020-10-19,309,false,desktop,cs_CZ,1,CheckoutMethod,131,84
2020-10-19,2501,true,smartphone,en_GB,1,OneStepCheckout - login,95,84
2020-10-19,2301,true,desktop,fr_FR,1,Sign In,97,84
2020-10-19,308,true,smartphone,fr_FR,1,R��gler en une ��tape - login,92,83
2020-10-19,308,true,smartphone,fr_FR,3,R��gler en une ��tape - addresses,95,82
2020-10-19,2601,true,smartphone,fr_FR,4,OneStepCheckout - addresses,105,82
2020-10-19,1601,false,smartphone,en_GB,1,OneStepCheckout - addresses,95,81
2020-10-19,111,false,smartphone,fr_FR,3,OneStepCheckout - payment,92,80
2020-10-19,116,false,desktop,fr_FR,1,OneStepCheckout - login,101,80
2020-10-19,120,false,smartphone,en_GB,1,One Step Checkout - login,113,80
2020-10-19,2501,true,smartphone,en_GB,4,OneStepCheckout - preview,89,80
2020-10-19,2501,true,smartphone,en_GB,3,OneStepCheckout - payment,96,80
2020-10-19,117,false,desktop,en_GB,4,OneStepCheckout - payment,130,78
2020-10-19,116,false,desktop,fr_FR,2,OneStepCheckout - samples,101,78
2020-10-19,1701,false,desktop,es_ES,4,Compra en un clic - payment,127,78
2020-10-19,308,true,smartphone,fr_FR,4,R��gler en une ��tape - payment,183,77
2020-10-19,309,false,desktop,ro_RO,1,CheckoutMethod,108,77
2020-10-19,1601,false,desktop,en_GB,1,OneStepCheckout - addresses,93,77
2020-10-19,1901,false,desktop,fr_FR,4,OneStepCheckout - payment,201,76
2020-10-19,2601,false,smartphone,fr_FR,3,OneStepCheckout - samples,180,76
2020-10-19,1601,false,desktop,en_GB,2,OneStepCheckout - payment,140,75
2020-10-19,1601,false,smartphone,en_GB,2,OneStepCheckout - payment,139,74
2020-10-19,120,false,desktop,en_GB,2,One Step Checkout - samples,82,74
2020-10-19,2601,true,smartphone,fr_FR,5,OneStepCheckout - payment,99,74
2020-10-19,120,true,desktop,en_GB,2,One Step Checkout - samples,117,72
2020-10-19,2601,false,smartphone,fr_FR,4,OneStepCheckout - addresses,87,72
2020-10-19,120,false,desktop,en_GB,3,One Step Checkout - addresses,81,71
2020-10-19,901,false,smartphone,it_IT,1,OneStepCheckout - login,89,70
2020-10-19,1601,false,desktop,en_GB,3,OneStepCheckout - preview,173,70
2020-10-19,308,true,smartphone,fr_FR,5,R��gler en une ��tape - preview,82,70
2020-10-19,2301,false,desktop,fr_FR,3,OneStepCheckout - addresses,147,70
2020-10-19,106,false,desktop,de_DE,1,CheckoutMethod,655,69
2020-10-19,116,false,desktop,fr_FR,3,OneStepCheckout - addresses,80,69
2020-10-19,304,false,desktop,en_GB,4,Confirmation,74,68
2020-10-19,1701,false,desktop,es_ES,5,Compra en un clic - preview,69,68
2020-10-19,1601,false,desktop,en_GB,3,Confirmation,78,68
2020-10-19,120,true,desktop,en_GB,4,One Step Checkout - payment,171,68
2020-10-19,2301,true,smartphone,fr_FR,5,Confirmation,68,67
2020-10-19,111,false,desktop,fr_FR,3,OneStepCheckout - payment,86,67
2020-10-19,2001,false,desktop,en_GB,1,Samples,74,67
2020-10-19,111,false,desktop,fr_FR,1,OneStepCheckout - login,81,67
2020-10-19,1601,false,smartphone,en_GB,3,OneStepCheckout - preview,109,67
2020-10-19,109,false,desktop,nl_NL,1,CheckoutMethod,84,66
2020-10-19,111,true,smartphone,fr_FR,2,OneStepCheckout - addresses,130,66
2020-10-19,120,true,desktop,en_GB,3,One Step Checkout - addresses,87,66
2020-10-19,2501,true,smartphone,en_GB,4,Confirmation,68,66
2020-10-19,1202,false,smartphone,de_DE,1,Samples,101,66
2020-10-19,2301,false,smartphone,fr_FR,5,OneStepCheckout - preview,86,65
2020-10-19,303,false,desktop,de_DE,3,1-Schritt-Bezahlvorgang - addresses,76,65
2020-10-19,303,false,desktop,de_DE,2,1-Schritt-Bezahlvorgang - samples,70,65
2020-10-19,2501,true,desktop,en_GB,4,Confirmation,65,65
2020-10-19,117,true,smartphone,en_GB,2,OneStepCheckout - samples,88,64
2020-10-19,303,false,desktop,de_DE,4,1-Schritt-Bezahlvorgang - payment,128,63
2020-10-19,116,true,desktop,fr_FR,4,Confirmation,72,63
2020-10-19,303,false,desktop,fr_FR,2,PaiementUne��tape - samples,66,63
2020-10-19,2001,false,desktop,en_GB,5,OneStepCheckout - preview,78,63
2020-10-19,309,false,smartphone,ro_RO,1,CheckoutMethod,122,62
2020-10-19,1601,false,smartphone,en_GB,3,Confirmation,67,62
2020-10-19,308,true,desktop,fr_FR,2,R��gler en une ��tape - samples,82,62
2020-10-19,303,false,desktop,fr_FR,3,PaiementUne��tape - addresses,65,62
2020-10-19,2001,false,desktop,en_GB,4,OneStepCheckout - payment,111,61
2020-10-19,109,true,desktop,de_CH,1,CheckoutMethod,80,60
2020-10-19,1103,false,desktop,de_DE,3,1-Schritt-Bestellung - addresses,65,60
2020-10-19,303,false,desktop,it_IT,2,Pagamento rapido - samples,62,60
2020-10-19,116,false,smartphone,fr_FR,2,OneStepCheckout - samples,76,60
2020-10-19,309,false,desktop,pl_PL,1,CheckoutMethod,77,60
2020-10-19,116,false,desktop,fr_FR,4,OneStepCheckout - payment,124,60
2020-10-19,111,false,smartphone,fr_FR,3,Confirmation,62,59
2020-10-19,1202,false,desktop,de_DE,1,Samples,78,59
2020-10-19,1901,false,smartphone,fr_FR,4,Confirmation,60,59
2020-10-19,120,false,desktop,en_GB,4,One Step Checkout - payment,117,59
2020-10-19,109,false,desktop,en_SE,1,CheckoutMethod,67,58
2020-10-19,303,false,desktop,es_ES,4,Finalizar el proceso de compra en una etapa - payment,117,58
2020-10-19,303,false,desktop,es_ES,3,Finalizar el proceso de compra en una etapa - addresses,60,58
2020-10-19,111,false,desktop,fr_FR,3,Confirmation,58,58
2020-10-19,303,false,desktop,es_ES,2,Finalizar el proceso de compra en una etapa - samples,60,58
2020-10-19,120,false,smartphone,en_GB,2,One Step Checkout - samples,74,58
2020-10-19,303,false,desktop,fr_FR,4,PaiementUne��tape - payment,129,58
2020-10-19,2001,false,desktop,en_GB,3,OneStepCheckout - addresses,62,58
2020-10-19,2501,true,desktop,en_GB,1,OneStepCheckout - login,65,58
2020-10-19,116,true,smartphone,fr_FR,4,Confirmation,60,58
2020-10-19,106,false,desktop,it_IT,1,CheckoutMethod,324,58
2020-10-19,303,false,desktop,it_IT,3,Pagamento rapido - addresses,63,58
2020-10-19,308,true,desktop,fr_FR,3,R��gler en une ��tape - addresses,65,58
2020-10-19,2601,false,smartphone,fr_FR,5,OneStepCheckout - payment,76,57
2020-10-19,308,true,desktop,fr_FR,4,R��gler en une ��tape - payment,128,57
2020-10-19,901,false,desktop,it_IT,2,OneStepCheckout - addresses,57,56
2020-10-19,109,false,desktop,fr_BE,1,CheckoutMethod,65,56
2020-10-19,117,false,desktop,en_GB,1,OneStepCheckout - login,62,56
2020-10-19,117,true,smartphone,en_GB,3,OneStepCheckout - addresses,79,55
2020-10-19,901,false,desktop,it_IT,3,OneStepCheckout - payment,59,55
2020-10-19,304,true,desktop,en_GB,2,OneStepCheckout - samples,89,55
2020-10-19,106,false,smartphone,it_IT,1,CheckoutMethod,423,55
2020-10-19,1103,false,desktop,de_DE,5,1-Schritt-Bestellung - preview,59,55
2020-10-19,1103,false,desktop,de_DE,4,1-Schritt-Bestellung - payment,103,55
2020-10-19,303,false,desktop,it_IT,4,Pagamento rapido - payment,106,54
2020-10-19,116,false,smartphone,fr_FR,3,OneStepCheckout - addresses,82,54
2020-10-19,801,true,desktop,en_AE,1,CheckoutMethod,58,54
2020-10-19,111,true,smartphone,fr_FR,3,OneStepCheckout - payment,68,54
2020-10-19,120,true,smartphone,en_GB,2,One Step Checkout - samples,79,54
2020-10-19,109,false,smartphone,es_ES,1,CheckoutMethod,98,53
2020-10-19,109,false,desktop,en_DK,1,CheckoutMethod,60,53
2020-10-19,1202,false,smartphone,de_DE,2,OneStepCheckout - login,67,53
2020-10-19,301,false,desktop,en_GB,1,Samples,66,53
2020-10-19,120,false,smartphone,en_GB,3,One Step Checkout - addresses,67,53
2020-10-19,120,true,smartphone,en_GB,3,One Step Checkout - addresses,70,52
2020-10-19,117,true,smartphone,en_GB,1,OneStepCheckout - login,64,52
2020-10-19,2301,true,desktop,fr_FR,5,Confirmation,53,52
2020-10-19,308,true,desktop,fr_FR,5,R��gler en une ��tape - preview,58,52
2020-10-19,106,false,desktop,es_ES,1,CheckoutMethod,270,52
2020-10-19,2703,false,desktop,en_GB,3,OneStepCheckout - addresses,127,52
2020-10-19,2301,false,desktop,fr_FR,4,OneStepCheckout - payment,84,52
2020-10-19,304,true,desktop,en_GB,3,OneStepCheckout - addresses,97,52
2020-10-19,109,false,desktop,nl_BE,1,CheckoutMethod,54,51
2020-10-19,117,false,smartphone,en_GB,1,OneStepCheckout - samples,73,51
2020-10-19,109,false,desktop,de_AT,1,CheckoutMethod,60,51
2020-10-19,301,false,desktop,en_GB,3,OneStepCheckout - addresses,53,51
2020-10-19,109,true,desktop,it_IT,1,CheckoutMethod,113,51
2020-10-19,1701,false,desktop,es_ES,3,Compra en un clic - addresses,52,50
2020-10-19,109,false,desktop,en_NO,1,CheckoutMethod,52,50
2020-10-19,308,true,smartphone,fr_FR,5,Confirmation,51,50
2020-10-19,117,false,smartphone,en_GB,2,OneStepCheckout - samples,57,49
2020-10-19,1901,false,desktop,fr_FR,4,Confirmation,49,49
2020-10-19,801,true,desktop,ar_AE,1,CheckoutMethod,48,48
2020-10-19,109,true,desktop,fr_CH,1,CheckoutMethod,48,48
2020-10-19,1202,false,desktop,de_DE,3,OneStepCheckout - addresses,50,47
2020-10-19,120,true,smartphone,en_GB,1,One Step Checkout - login,52,47
2020-10-19,114,false,desktop,it_IT,3,OneStepCheckout - addresses,52,47
2020-10-19,114,false,desktop,it_IT,2,OneStepCheckout - samples,50,47
2020-10-19,2703,false,smartphone,en_GB,1,OneStepCheckout - login,70,46
2020-10-19,304,true,desktop,en_GB,1,OneStepCheckout - login,52,46
2020-10-19,111,true,smartphone,fr_FR,1,OneStepCheckout - login,64,46
2020-10-19,301,false,desktop,en_GB,4,OneStepCheckout - payment,91,46
2020-10-19,302,true,desktop,en_GB,1,CheckoutMethod,672,46
2020-10-19,117,false,smartphone,en_GB,3,OneStepCheckout - addresses,57,46
2020-10-19,1202,false,desktop,de_DE,4,OneStepCheckout - payment,83,46
2020-10-19,304,true,desktop,en_GB,4,OneStepCheckout - payment,113,45
2020-10-19,2401,false,smartphone,es_ES,1,Sign In,54,45
2020-10-19,2002,false,desktop,en_GB,1,Samples,45,45
2020-10-19,114,false,smartphone,de_DE,1,OneStepCheckout - login,94,45
2020-10-19,2002,false,desktop,en_GB,5,OneStepCheckout - preview,57,45
2020-10-19,117,true,smartphone,en_GB,4,OneStepCheckout - payment,87,45
2020-10-19,901,false,smartphone,it_IT,2,OneStepCheckout - addresses,58,44
2020-10-19,106,true,smartphone,es_ES,1,CheckoutMethod,774,44
2020-10-19,1801,true,smartphone,fr_FR,2,Paiement en une ��tape - samples,49,44
2020-10-19,120,false,desktop,en_GB,1,One Step Checkout - login,52,44
2020-10-19,2704,false,desktop,en_GB,2,OneStepCheckout - samples,57,44
2020-10-19,1202,false,desktop,de_DE,5,OneStepCheckout - preview,54,44
2020-10-19,120,true,smartphone,en_GB,4,One Step Checkout - payment,106,44
2020-10-19,109,true,smartphone,es_ES,1,CheckoutMethod,101,43
2020-10-19,308,false,desktop,fr_FR,2,R��gler en une ��tape - samples,45,43
2020-10-19,308,false,desktop,fr_FR,4,R��gler en une ��tape - payment,77,43
2020-10-19,1801,true,smartphone,fr_FR,1,Paiement en une ��tape - login,49,43
2020-10-19,114,false,desktop,es_ES,4,OneStepCheckout - payment,42,42
2020-10-19,308,true,desktop,fr_FR,1,R��gler en une ��tape - login,47,42
2020-10-19,114,false,desktop,es_ES,2,OneStepCheckout - samples,45,42
2020-10-19,1201,false,desktop,fr_FR,1,Samples,67,42
2020-10-19,1801,true,smartphone,fr_FR,3,Paiement en une ��tape - addresses,45,42
2020-10-19,1202,false,smartphone,de_DE,3,OneStepCheckout - addresses,46,42
2020-10-19,120,false,smartphone,en_GB,4,One Step Checkout - payment,92,42
2020-10-19,113,false,smartphone,fr_FR,1,OneStepCheckout - login,44,42
2020-10-19,114,false,desktop,es_ES,3,OneStepCheckout - addresses,46,42
2020-10-19,113,false,desktop,fr_FR,2,OneStepCheckout - samples,41,41
2020-10-19,2601,true,desktop,fr_FR,3,OneStepCheckout - samples,49,41
2020-10-19,308,false,smartphone,fr_FR,1,R��gler en une ��tape - login,54,41
2020-10-19,113,false,desktop,fr_FR,3,OneStepCheckout - addresses,41,41
2020-10-19,120,true,desktop,en_GB,4,Confirmation,44,41
2020-10-19,120,true,desktop,en_GB,1,One Step Checkout - login,45,41
2020-10-19,1801,true,smartphone,fr_FR,4,Paiement en une ��tape - payment,52,41
2020-10-19,111,true,smartphone,fr_FR,3,Confirmation,42,40
2020-10-19,2703,false,desktop,en_GB,4,OneStepCheckout - payment,50,40
2020-10-19,2704,false,desktop,en_GB,3,OneStepCheckout - addresses,110,40
2020-10-19,2703,false,smartphone,en_GB,3,OneStepCheckout - addresses,102,40
2020-10-19,2002,false,desktop,en_GB,4,OneStepCheckout - payment,73,40
2020-10-19,2002,false,desktop,en_GB,3,OneStepCheckout - addresses,40,40
2020-10-19,308,true,desktop,fr_FR,5,Confirmation,40,40
2020-10-19,301,false,smartphone,en_GB,1,Samples,93,40
2020-10-19,117,false,smartphone,en_GB,5,OneStepCheckout - preview,107,40
2020-10-19,2601,false,smartphone,fr_FR,5,Confirmation,41,39
2020-10-19,1201,false,desktop,fr_FR,3,OneStepCheckout - addresses,40,39
2020-10-19,113,false,desktop,fr_FR,4,OneStepCheckout - payment,76,39
2020-10-19,2401,false,desktop,es_ES,4,OneStepCheckout - addresses,63,38
2020-10-19,117,false,desktop,en_GB,4,Confirmation,40,38
2020-10-19,106,false,desktop,fr_BE,1,CheckoutMethod,275,38
2020-10-19,1201,false,desktop,fr_FR,5,OneStepCheckout - preview,40,38
2020-10-19,1201,false,desktop,fr_FR,4,OneStepCheckout - payment,73,38
2020-10-19,111,true,desktop,fr_FR,2,OneStepCheckout - addresses,70,37
2020-10-19,309,true,smartphone,ro_RO,1,CheckoutMethod,70,37
2020-10-19,2601,true,desktop,fr_FR,4,OneStepCheckout - addresses,47,37
2020-10-19,1801,false,desktop,fr_FR,2,Paiement en une ��tape - samples,37,36
2020-10-19,1801,false,desktop,fr_FR,3,Paiement en une ��tape - addresses,36,36
